AftEvent,Desk,Trader,Book,BondID,Positions,NV
4000,HK,T5727593,HK14,B08521,1630.0,1292590.0
4000,HK,T5727593,HK14,B11094,729.0,666306.0
4000,HK,T5727593,HK14,B18694,255.0,221600.93
4000,HK,T5727593,HK14,B23639,601.0,441078.09
4000,HK,T5727593,HK14,B25841,936.0,849888.0
4000,HK,T5727593,HK14,B28917,421.0,745086.63
4000,HK,T5727593,HK14,B31214,162.0,103356.0
4000,HK,T5727593,HK14,B35648,775.0,873937.69
4000,HK,T5727593,HK14,B45918,893.0,471152.61
4000,HK,T6189452,HK20,B01774,1186.0,1371767.52
4000,HK,T6189452,HK20,B04712,1030.0,659200.0
4000,HK,T6189452,HK20,B10340,223.0,203001.4
4000,HK,T6189452,HK20,B23639,1191.0,874083.21
4000,HK,T6189452,HK20,B28917,965.0,1707858.91
4000,HK,T6189452,HK20,B34105,371.0,331661.06
4000,HK,T6189452,HK20,B35479,341.0,507166.42
4000,HK,T6189452,HK20,B35648,910.0,1026172.0
4000,HK,T6189452,HK20,B45918,354.0,186772.7
4000,HK,T6189452,HK20,B47982,350.0,211747.97
4000,HK,T6189452,HK20,B48886,371.0,510677.96
4000,HK,T6189452,HK21,B05609,678.0,947166.0
4000,HK,T6189452,HK21,B17901,934.0,2314387.27
4000,HK,T6189452,HK21,B31214,309.0,197142.0
4000,HK,T6189452,HK21,B35479,811.0,1206193.45
4000,HK,T6189452,HK21,B47982,260.0,157298.49
4000,HK,T6189452,HK22,B25841,579.0,525732.0
4000,HK,T6189452,HK22,B35648,636.0,717192.74
4000,HK,T6189452,HK22,B45918,849.0,447937.92
4000,HK,T6189452,HK23,B17266,591.0,902470.64
4000,HK,T6189452,HK23,B17901,346.0,857364.02
4000,HK,T6189452,HK23,B23639,661.0,485112.51
4000,HK,T6189452,HK23,B35648,224.0,252596.18
4000,LON,T2121033,LON20,B04712,565.0,361600.0
4000,LON,T2121033,LON20,B18694,634.0,550960.74
4000,LON,T2121033,LON20,B23639,431.0,316313.91
4000,LON,T2121033,LON20,B27558,907.0,650324.9
4000,LON,T2121033,LON20,B31214,341.0,217558.0
4000,LON,T2121033,LON20,B38589,687.0,800720.28
4000,LON,T2121033,LON20,B47982,126.0,76229.27
4000,LON,T2121033,LON21,B04712,574.0,367360.0
4000,LON,T2121033,LON21,B05609,507.0,708279.0
4000,LON,T2121033,LON21,B08521,131.0,103883.0
4000,LON,T2121033,LON21,B23639,386.0,283288.09
4000,LON,T2121033,LON21,B27023,794.0,434318.0
4000,LON,T2121033,LON21,B27558,539.0,386466.51
4000,LON,T2121033,LON21,B28659,855.0,768585.81
4000,LON,T2121033,LON21,B35479,365.0,542861.42
4000,LON,T2121033,LON21,B35648,376.0,424000.74
4000,LON,T2121033,LON22,B10340,105.0,95583.62
4000,LON,T2121033,LON22,B16316,367.0,380579.0
4000,LON,T2121033,LON22,B27023,450.0,246150.0
4000,LON,T2121033,LON22,B35648,286.0,322511.2
4000,LON,T2121033,LON22,B38589,922.0,1074620.23
4000,LON,T2121033,LON22,B44611,136.0,179656.0
4000,LON,T2121033,LON22,B45193,1355.0,2520863.47
4000,LON,T2121033,LON22,B45918,722.0,380931.9
4000,LON,T2121033,LON22,B47982,2049.0,1239633.09
4000,LON,T2121033,LON22,B48886,998.0,1373737.48
4000,LON,T2121033,LON23,B27558,211.0,151288.37
4000,LON,T2121033,LON23,B48886,361.0,496913.06
4000,LON,T2121033,LON24,B01774,341.0,394412.08
4000,LON,T2121033,LON24,B03283,472.0,260994.05
4000,LON,T2121033,LON24,B17901,887.0,2197924.52
4000,LON,T2121033,LON24,B18694,185.0,160769.3
4000,LON,T2121033,LON24,B23639,683.0,501258.47
4000,LON,T2121033,LON24,B28659,534.0,480029.03
4000,LON,T2121033,LON24,B44611,285.0,376485.0
4000,LON,T2121033,LON24,B48886,171.0,235379.87
4000,LON,T2121033,LON25,B18694,607.0,527497.12
4000,LON,T2121033,LON25,B28917,498.0,881361.39
4000,LON,T2121033,LON25,B31214,766.0,488708.0
4000,LON,T2121033,LON25,B45214,996.0,960021.42
4000,LON,T6326422,LON00,B03283,57.0,31518.35
4000,LON,T6326422,LON00,B27023,545.0,298115.0
4000,LON,T6326422,LON00,B28917,814.0,1440618.81
4000,LON,T6326422,LON00,B34105,1290.0,1153215.0
4000,LON,T6326422,LON00,B48886,115.0,158296.4
4000,LON,T6326422,LON01,B16316,771.0,799527.0
4000,LON,T6326422,LON01,B18694,618.0,537056.37
4000,LON,T6326422,LON01,B45193,460.0,855791.29
4000,LON,T6326422,LON02,B01774,650.0,751811.88
4000,LON,T6326422,LON02,B04712,1382.0,884480.0
4000,LON,T6326422,LON02,B10340,446.0,406002.79
4000,LON,T6326422,LON02,B18694,839.0,729110.51
4000,LON,T6326422,LON02,B23639,581.0,426399.95
4000,LON,T6326422,LON02,B27558,613.0,439524.99
4000,LON,T6326422,LON02,B45918,963.0,508085.06
4000,LON,T6326422,LON03,B16316,216.0,223992.0
4000,LON,T6326422,LON03,B27558,703.0,504055.57
4000,LON,T6326422,LON03,B35479,939.0,1396566.77
4000,LON,T6326422,LON04,B03283,530.0,293065.35
4000,LON,T6326422,LON04,B11094,849.0,775986.0
4000,LON,T6326422,LON04,B18694,844.0,733455.63
4000,LON,T6326422,LON04,B45214,208.0,200486.4
4000,LON,T7210244,LON10,B05609,360.0,502920.0
4000,LON,T7210244,LON10,B16316,176.0,182512.0
4000,LON,T7210244,LON10,B17901,189.0,468328.9
4000,LON,T7210244,LON10,B18694,778.0,676100.09
4000,LON,T7210244,LON10,B25841,193.0,175244.0
4000,LON,T7210244,LON10,B27558,271.0,194308.76
4000,LON,T7210244,LON10,B31538,970.0,1026260.0
4000,LON,T7210244,LON10,B34105,819.0,732157.43
4000,LON,T7210244,LON10,B44611,693.0,915453.0
4000,LON,T7210244,LON11,B04712,178.0,113920.0
4000,LON,T7210244,LON11,B25841,283.0,256964.0
4000,LON,T7210244,LON11,B27023,724.0,396028.0
4000,LON,T7210244,LON11,B35648,583.0,657426.68
4000,LON,T7210244,LON11,B45214,449.0,432780.74
4000,LON,T7210244,LON11,B48886,362.0,498289.55
4000,LON,T7210244,LON12,B01774,695.0,803860.4
4000,LON,T7210244,LON12,B04712,249.0,159360.0
4000,LON,T7210244,LON12,B10340,421.0,383244.79
4000,LON,T7210244,LON12,B11094,1770.0,1617780.0
4000,LON,T7210244,LON12,B27558,112.0,80304.73
4000,LON,T7210244,LON12,B28917,438.0,775173.27
4000,LON,T7210244,LON12,B31214,698.0,445324.0
4000,LON,T7210244,LON12,B45214,971.0,935924.49
4000,LON,T7210244,LON12,B45918,320.0,168834.08
4000,LON,T7210244,LON12,B47982,684.0,413816.02
4000,LON,T7210244,LON13,B08521,242.0,191906.0
4000,LON,T7210244,LON13,B23639,878.0,644370.33
4000,LON,T7210244,LON13,B34105,706.0,631139.37
4000,LON,T7210244,LON13,B35648,644.0,726214.03
4000,LON,T7210244,LON13,B38589,136.0,158512.31
4000,LON,T7210244,LON13,B44611,490.0,647290.0
4000,LON,T7210244,LON13,B48886,1273.0,1752272.36
4000,LON,T7210244,LON14,B10340,555.0,505227.69
4000,LON,T7210244,LON14,B17266,340.0,519187.85
4000,LON,T7210244,LON14,B31214,316.0,201608.0
4000,LON,T7210244,LON14,B34105,121.0,108169.78
4000,LON,T7210244,LON14,B44611,127.0,167767.0
4000,NY,T1087795,NY20,B08521,655.0,519415.0
4000,NY,T1087795,NY20,B17266,449.0,685633.36
4000,NY,T1087795,NY20,B35479,219.0,325716.85
4000,NY,T1087795,NY21,B01774,613.0,709016.44
4000,NY,T1087795,NY21,B02473,806.0,439308.43
4000,NY,T1087795,NY21,B27023,236.0,129092.0
4000,NY,T1087795,NY21,B35648,108.0,121787.45
4000,NY,T1087795,NY22,B31214,304.0,193952.0
4000,NY,T1087795,NY22,B45193,235.0,437197.72
4000,NY,T1087795,NY23,B01774,927.0,1072199.41
4000,NY,T1087795,NY23,B02473,624.0,340109.75
4000,NY,T1087795,NY23,B04712,589.0,376960.0
4000,NY,T1087795,NY23,B05609,738.0,1030986.0
4000,NY,T1087795,NY23,B08521,207.0,164151.0
4000,NY,T1087795,NY23,B10340,617.0,561667.54
4000,NY,T1087795,NY23,B16316,972.0,1007964.0
4000,NY,T1087795,NY23,B17266,354.0,540566.17
4000,NY,T1087795,NY23,B18694,335.0,291122.79
4000,NY,T1087795,NY23,B35479,48.0,71389.99
4000,NY,T1087795,NY23,B48886,1938.0,2667638.52
4000,NY,T2078717,NY00,B04712,320.0,204800.0
4000,NY,T2078717,NY00,B08521,928.0,735904.0
4000,NY,T2078717,NY00,B27023,923.0,504881.0
4000,NY,T2078717,NY00,B31538,229.0,242282.0
4000,NY,T2078717,NY00,B34105,1051.0,939557.34
4000,NY,T2078717,NY01,B02473,782.0,426227.29
4000,NY,T2078717,NY01,B28659,129.0,115962.07
4000,NY,T2078717,NY01,B35479,130.0,193347.9
4000,NY,T2078717,NY01,B44611,538.0,710698.0
4000,NY,T2078717,NY02,B16316,298.0,309026.0
4000,NY,T2078717,NY02,B17901,987.0,2445717.59
4000,NY,T2078717,NY02,B31538,777.0,822066.0
4000,NY,T2078717,NY02,B35479,1177.0,1750542.16
4000,NY,T2078717,NY02,B45918,488.0,257471.97
4000,NY,T2078717,NY02,B48886,618.0,850671.11
4000,NY,T2078717,NY03,B08521,1019.0,808067.0
4000,NY,T2078717,NY03,B31214,1235.0,787930.0
4000,NY,T2078717,NY03,B45918,525.0,276993.41
4000,NY,T2078717,NY04,B11094,1021.0,933194.0
4000,NY,T2078717,NY04,B18694,699.0,607447.26
4000,NY,T2078717,NY04,B25841,841.0,763628.0
4000,NY,T2078717,NY04,B28659,1866.0,1677404.82
4000,NY,T2078717,NY04,B28917,547.0,968081.68
4000,NY,T2078717,NY04,B31214,735.0,468930.0
4000,NY,T2078717,NY04,B34105,746.0,666897.98
4000,NY,T2078717,NY04,B48886,220.0,302827.9
4000,NY,T4439875,NY40,B04712,112.0,71680.0
4000,NY,T4439875,NY40,B17266,741.0,1131524.1
4000,NY,T4439875,NY40,B27558,938.0,672552.1
4000,NY,T4439875,NY40,B45193,618.0,1149736.99
4000,NY,T4439875,NY41,B03283,978.0,540788.51
4000,NY,T4439875,NY41,B04712,826.0,528640.0
4000,NY,T4439875,NY41,B11094,152.0,138928.0
4000,NY,T4439875,NY41,B23639,550.0,403648.84
4000,NY,T4439875,NY41,B28659,482.0,433284.63
4000,NY,T4439875,NY41,B31214,726.0,463188.0
4000,NY,T4439875,NY41,B34105,335.0,299478.31
4000,NY,T4439875,NY41,B38589,796.0,927763.24
4000,NY,T4439875,NY41,B44611,659.0,870539.0
4000,NY,T4439875,NY41,B48886,1280.0,1761907.79
4000,NY,T4439875,NY42,B01774,453.0,523955.05
4000,NY,T4439875,NY42,B05609,147.0,205359.0
4000,NY,T4439875,NY42,B11094,453.0,414042.0
4000,NY,T4439875,NY42,B17901,965.0,2391203.12
4000,NY,T4439875,NY42,B31538,479.0,506782.0
4000,NY,T4439875,NY42,B44611,816.0,1077936.0
4000,NY,T4439875,NY42,B45918,202.0,106576.51
4000,NY,T4439875,NY43,B01774,311.0,359713.07
4000,NY,T4439875,NY43,B02473,64.0,34883.05
4000,NY,T4439875,NY43,B23639,617.0,452820.6
4000,NY,T4439875,NY43,B25841,927.0,841716.0
4000,NY,T4439875,NY43,B34105,138.0,123367.19
4000,NY,T4439875,NY43,B45193,794.0,1477170.18
4000,NY,T4439875,NY44,B11094,324.0,296136.0
4000,NY,T4439875,NY44,B16316,130.0,134810.0
4000,NY,T4439875,NY44,B27023,416.0,227552.0
4000,NY,T4439875,NY44,B35648,648.0,730724.68
4000,NY,T4439875,NY44,B45214,823.0,793270.71
4000,NY,T4848015,NY30,B10340,380.0,345921.66
4000,NY,T4848015,NY30,B16316,381.0,395097.0
4000,NY,T4848015,NY30,B17266,475.0,725335.96
4000,NY,T4848015,NY30,B17901,220.0,545144.75
4000,NY,T4848015,NY30,B27023,690.0,377430.0
4000,NY,T4848015,NY30,B31214,839.0,535282.0
4000,NY,T4848015,NY31,B17266,347.0,529877.01
4000,NY,T4848015,NY31,B23639,662.0,485846.42
4000,NY,T4848015,NY31,B25841,301.0,273308.0
4000,NY,T4848015,NY31,B27023,305.0,166835.0
4000,NY,T4848015,NY31,B38589,179.0,208630.18
4000,NY,T4848015,NY31,B45193,211.0,392547.74
4000,NY,T4848015,NY31,B48886,334.0,792858.51
4000,NY,T4848015,NY32,B04712,599.0,383360.0
4000,NY,T4848015,NY32,B11094,675.0,616950.0
4000,NY,T4848015,NY32,B16316,666.0,690642.0
4000,NY,T4848015,NY33,B02473,556.0,303046.51
4000,NY,T4848015,NY33,B05609,1159.0,1619123.0
4000,NY,T4848015,NY33,B08521,1076.0,853268.0
4000,NY,T4848015,NY33,B10340,413.0,375962.23
4000,NY,T4848015,NY33,B31214,701.0,447238.0
4000,NY,T4848015,NY33,B45193,240.0,446499.8
4000,NY,T4848015,NY34,B02473,387.0,210933.45
4000,NY,T4848015,NY34,B05609,143.0,199771.0
4000,NY,T4848015,NY34,B25841,114.0,103512.0
4000,NY,T4848015,NY34,B45193,114.0,212087.41
4000,NY,T4848015,NY34,B45918,380.0,200490.47
4000,NY,T4848015,NY34,B47982,872.0,527554.93
4000,NY,T4848015,NY35,B02473,825.0,449664.34
4000,NY,T4848015,NY35,B03283,124.0,68566.23
4000,NY,T4848015,NY35,B08521,187.0,148291.0
4000,NY,T4848015,NY35,B16316,392.0,406504.0
4000,NY,T4848015,NY35,B23639,567.0,416125.26
4000,NY,T4848015,NY35,B27558,121.0,86757.79
4000,NY,T4848015,NY35,B35479,1892.0,2813955.62
4000,NY,T4848015,NY35,B45193,596.0,1108807.84
4000,NY,T7375392,NY10,B02473,388.0,211478.5
4000,NY,T7375392,NY10,B04712,526.0,336640.0
4000,NY,T7375392,NY10,B17266,138.0,210729.18
4000,NY,T7375392,NY10,B23639,563.0,413189.63
4000,NY,T7375392,NY10,B25841,128.0,116224.0
4000,NY,T7375392,NY10,B27023,550.0,300850.0
4000,NY,T7375392,NY10,B48886,1772.0,2439141.1
4000,NY,T7375392,NY11,B08521,982.0,778726.0
4000,NY,T7375392,NY11,B11094,538.0,491732.0
4000,NY,T7375392,NY11,B17266,950.0,1450671.92
4000,NY,T7375392,NY11,B28659,176.0,158211.82
4000,NY,T7375392,NY11,B45214,757.0,729654.83
4000,NY,T7375392,NY11,B45918,227.0,119766.68
4000,NY,T7375392,NY12,B11094,635.0,580390.0
4000,NY,T7375392,NY12,B17266,904.0,1380428.86
4000,NY,T7375392,NY12,B27558,922.0,661080.0
4000,NY,T7375392,NY12,B31538,193.0,204194.0
4000,NY,T7375392,NY12,B44611,607.0,801847.0
4000,NY,T7375392,NY12,B48886,278.0,382664.35
4000,NY,T7375392,NY13,B16316,967.0,1002779.0
4000,NY,T7375392,NY13,B27558,802.0,575039.22
4000,NY,T7375392,NY13,B31538,485.0,513130.0
4000,NY,T7375392,NY13,B35648,764.0,861533.42
4000,NY,T7375392,NY13,B38589,630.0,919604.52
4000,NY,T7375392,NY13,B44611,513.0,677673.0
4000,NY,T7375392,NY13,B45918,461.0,243226.6
4000,NY,T7375392,NY13,B47982,401.0,242602.67
4000,SG,T5983248,SG00,B01774,878.0,1015524.36
4000,SG,T5983248,SG00,B03283,362.0,200169.16
4000,SG,T5983248,SG00,B04712,196.0,125440.0
4000,SG,T5983248,SG00,B35479,516.0,767442.44
4000,SG,T5983248,SG01,B04712,997.0,638080.0
4000,SG,T5983248,SG01,B17266,574.0,876511.25
4000,SG,T5983248,SG01,B17901,700.0,1734551.49
4000,SG,T5983248,SG01,B18694,175.0,152079.07
4000,SG,T5983248,SG01,B23639,155.0,113755.58
4000,SG,T5983248,SG01,B35479,717.0,1066388.04
4000,SG,T5983248,SG01,B45193,737.0,1371126.48
4000,SG,T5983248,SG01,B45214,806.0,776884.8
4000,SG,T5983248,SG02,B05609,514.0,718058.0
4000,SG,T5983248,SG02,B16316,481.0,498797.0
4000,SG,T5983248,SG02,B31538,718.0,759644.0
4000,SG,T5983248,SG02,B35648,955.0,1076916.77
4000,SG,T5983248,SG03,B05609,488.0,681736.0
4000,SG,T5983248,SG03,B17266,314.0,479485.25
4000,SG,T5983248,SG03,B23639,440.0,322919.07
4000,SG,T5983248,SG03,B27023,457.0,249979.0
4000,SG,T5983248,SG03,B28917,938.0,1660074.26
4000,SG,T5983248,SG03,B35479,257.0,382233.93
4000,SG,T5983248,SG03,B45918,745.0,393066.85
4000,SG,T5983248,SG03,B47982,216.0,130678.74
4000,SG,T5983248,SG04,B04712,726.0,464640.0
4000,SG,T5983248,SG04,B16316,504.0,522648.0
4000,SG,T5983248,SG04,B27023,839.0,458933.0
4000,SG,T5983248,SG04,B45193,448.0,833466.3
4000,SG,T5983248,SG05,B04712,361.0,231040.0
4000,SG,T9277645,SG10,B01774,714.0,825836.44
4000,SG,T9277645,SG10,B04712,928.0,593920.0
4000,SG,T9277645,SG10,B05609,782.0,1092454.0
4000,SG,T9277645,SG10,B08521,1001.0,793793.0
4000,SG,T9277645,SG10,B31214,1175.0,749650.0
4000,SG,T9277645,SG10,B34105,614.0,548894.58
4000,SG,T9277645,SG10,B35648,1463.0,1649768.83
4000,SG,T9277645,SG11,B01774,969.0,1120778.02
4000,SG,T9277645,SG11,B17266,900.0,1374320.77
4000,SG,T9277645,SG11,B23639,667.0,489515.95
4000,SG,T9277645,SG11,B27023,896.0,490112.0
4000,SG,T9277645,SG11,B31538,911.0,963838.0
4000,SG,T9277645,SG11,B35648,741.0,835597.2
4000,SG,T9277645,SG11,B47982,258.0,156088.5
4000,SG,T9277645,SG12,B01774,727.0,840872.67
4000,SG,T9277645,SG12,B04712,419.0,268160.0
4000,SG,T9277645,SG12,B08521,491.0,389363.0
4000,SG,T9277645,SG12,B16316,954.0,989298.0
4000,SG,T9277645,SG12,B17901,485.0,1201796.39
4000,SG,T9277645,SG12,B34105,743.0,664216.08
4000,SG,T9277645,SG12,B44611,456.0,602376.0
4000,SG,T9277645,SG13,B08521,801.0,635193.0
4000,SG,T9277645,SG13,B10340,1031.0,938540.09
4000,SG,T9277645,SG13,B16316,103.0,106811.0
4000,SG,T9277645,SG13,B25841,786.0,713688.0
4000,SG,T9277645,SG13,B27023,534.0,292098.0
4000,SG,T9277645,SG13,B28917,2.0,3539.6
4000,SG,T9277645,SG13,B31214,822.0,524436.0
4000,SG,T9277645,SG13,B31538,838.0,886604.0
4000,SG,T9277645,SG13,B45214,738.0,711341.17
4000,SG,T9277645,SG14,B03283,395.0,218416.63
4000,SG,T9277645,SG14,B17266,559.0,853605.9
4000,SG,T9277645,SG14,B17901,471.0,1167105.36
4000,SG,T9277645,SG14,B38589,190.0,221451.02
4000,SG,T9277645,SG14,B45214,146.0,140726.03
4000,SG,T9564084,SG20,B25841,793.0,720044.0
4000,SG,T9564084,SG20,B35648,420.0,473617.85
4000,SG,T9564084,SG21,B10340,208.0,189346.59
4000,SG,T9564084,SG21,B17266,241.0,368012.56
4000,SG,T9564084,SG21,B18694,119.0,103413.77
4000,SG,T9564084,SG21,B25841,795.0,721860.0
4000,SG,T9564084,SG21,B27023,197.0,107759.0
4000,SG,T9564084,SG21,B44611,880.0,1162480.0
4000,SG,T9564084,SG22,B08521,999.0,792207.0
4000,SG,T9564084,SG22,B16316,194.0,201178.0
4000,SG,T9564084,SG22,B17266,214.0,326782.94
4000,SG,T9564084,SG22,B31214,708.0,451704.0
4000,SG,T9564084,SG22,B38589,509.0,593255.64
4000,SG,T9564084,SG22,B45214,995.0,959057.54
4000,SG,T9564084,SG23,B11094,711.0,649854.0
4000,SG,T9564084,SG23,B18694,763.0,663064.74
4000,SG,T9564084,SG23,B27023,139.0,76033.0
4000,SYD,T5521536,SYD10,B18694,709.0,616137.49
4000,SYD,T5521536,SYD10,B27023,966.0,528402.0
4000,SYD,T5521536,SYD10,B28917,664.0,1175148.51
4000,SYD,T5521536,SYD10,B31538,256.0,270848.0
4000,SYD,T5521536,SYD10,B35648,543.0,612320.22
4000,SYD,T5521536,SYD11,B16316,684.0,709308.0
4000,SYD,T5521536,SYD11,B17266,481.0,734498.1
4000,SYD,T5521536,SYD11,B25841,217.0,197036.0
4000,SYD,T5521536,SYD11,B31214,984.0,627792.0
4000,SYD,T5521536,SYD11,B45214,600.0,578326.15
4000,SYD,T5521536,SYD11,B45918,283.0,149312.64
4000,SYD,T5521536,SYD11,B47982,742.0,448905.69
4000,SYD,T5521536,SYD12,B01774,298.0,344676.83
4000,SYD,T5521536,SYD12,B02473,295.0,160789.07
4000,SYD,T5521536,SYD12,B11094,831.0,759534.0
4000,SYD,T5521536,SYD12,B18694,480.0,417131.16
4000,SYD,T5521536,SYD12,B27023,568.0,310696.0
4000,SYD,T5521536,SYD12,B27558,148.0,106116.96
4000,SYD,T5521536,SYD12,B34105,835.0,746460.87
4000,SYD,T5521536,SYD13,B03283,963.0,532494.21
4000,SYD,T5521536,SYD13,B10340,549.0,499765.77
4000,SYD,T5521536,SYD13,B11094,307.0,280598.0
4000,SYD,T5521536,SYD13,B28659,1594.0,1432895.65
4000,SYD,T5521536,SYD13,B28917,279.0,493774.75
4000,SYD,T5521536,SYD13,B31538,836.0,884488.0
4000,SYD,T8621521,SYD00,B01774,854.0,987765.15
4000,SYD,T8621521,SYD00,B18694,976.0,848166.7
4000,SYD,T8621521,SYD00,B31214,318.0,202884.0
4000,SYD,T8621521,SYD00,B38589,778.0,906783.67
4000,SYD,T8621521,SYD01,B04712,129.0,82560.0
4000,SYD,T8621521,SYD01,B10340,164.0,149292.51
4000,SYD,T8621521,SYD01,B17901,347.0,859841.95
4000,SYD,T8621521,SYD01,B23639,326.0,239253.67
4000,SYD,T8621521,SYD01,B34105,1182.0,1056666.77
4000,SYD,T8621521,SYD01,B35479,653.0,971201.38
4000,SYD,T8621521,SYD01,B35648,558.0,629235.14
4000,SYD,T8621521,SYD02,B03283,375.0,207357.56
4000,SYD,T8621521,SYD02,B11094,776.0,709264.0
4000,SYD,T8621521,SYD02,B27023,889.0,486283.0
4000,SYD,T8621521,SYD02,B28659,934.0,839601.34
4000,SYD,T8621521,SYD02,B35648,661.0,745384.28
4000,SYD,T8621521,SYD02,B38589,636.0,741278.17
4000,SYD,T8621521,SYD02,B45918,648.0,341889.01
4000,SYD,T8621521,SYD02,B47982,343.0,207513.01
4000,SYD,T8621521,SYD03,B03283,214.0,118332.05
4000,SYD,T8621521,SYD03,B18694,480.0,417131.16
4000,SYD,T8621521,SYD03,B31538,180.0,190440.0
4000,TOK,T2697765,TOK00,B04712,437.0,279680.0
4000,TOK,T2697765,TOK00,B11094,312.0,285168.0
4000,TOK,T2697765,TOK00,B31214,301.0,192038.0
4000,TOK,T2697765,TOK00,B44611,622.0,821662.0
4000,TOK,T2697765,TOK01,B04712,134.0,85760.0
4000,TOK,T2697765,TOK01,B10340,344.0,313150.14
4000,TOK,T2697765,TOK01,B11094,704.0,643456.0
4000,TOK,T2697765,TOK01,B17266,223.0,340526.15
4000,TOK,T2697765,TOK01,B17901,268.0,664085.43
4000,TOK,T2697765,TOK01,B27023,163.0,89161.0
