AftEvent,Desk,Trader,Book,BondID,Positions,NV
4500,HK,T5727593,HK12,B28659,681.0,589498.82
4500,HK,T5727593,HK12,B45214,871.0,1282112.0
4500,HK,T5727593,HK13,B02473,734.0,500771.99
4500,HK,T5727593,HK13,B18694,1048.0,839503.16
4500,HK,T5727593,HK13,B27023,639.0,957861.0
4500,HK,T5727593,HK13,B31214,1527.0,1015455.0
4500,HK,T5727593,HK13,B34105,202.0,213707.73
4500,HK,T5727593,HK13,B47982,1830.0,967866.67
4500,HK,T5727593,HK14,B08521,1630.0,2251366.08
4500,HK,T5727593,HK14,B11094,729.0,497824.33
4500,HK,T5727593,HK14,B18694,255.0,204268.42
4500,HK,T5727593,HK14,B23639,601.0,642121.05
4500,HK,T5727593,HK14,B25841,936.0,517204.33
4500,HK,T5727593,HK14,B28917,421.0,362102.1
4500,HK,T5727593,HK14,B31214,162.0,107730.0
4500,HK,T5727593,HK14,B35648,775.0,849801.85
4500,HK,T5727593,HK14,B45214,266.0,391552.0
4500,HK,T5727593,HK14,B45918,893.0,553070.8
4500,HK,T6189452,HK20,B01774,1186.0,1176345.96
4500,HK,T6189452,HK20,B04712,1030.0,1516160.0
4500,HK,T6189452,HK20,B10340,223.0,266301.37
4500,HK,T6189452,HK20,B23639,1191.0,1272489.47
4500,HK,T6189452,HK20,B28917,965.0,829996.5
4500,HK,T6189452,HK20,B34105,371.0,392502.81
4500,HK,T6189452,HK20,B35479,341.0,499132.09
4500,HK,T6189452,HK20,B35648,910.0,997831.85
4500,HK,T6189452,HK20,B45918,354.0,219246.43
4500,HK,T6189452,HK20,B47982,350.0,185111.11
4500,HK,T6189452,HK20,B48886,371.0,300139.0
4500,HK,T6189452,HK21,B05609,678.0,989202.0
4500,HK,T6189452,HK21,B16316,565.0,537315.0
4500,HK,T6189452,HK21,B17901,934.0,1528241.93
4500,HK,T6189452,HK21,B31214,309.0,205485.0
4500,HK,T6189452,HK21,B35479,811.0,1187085.4
4500,HK,T6189452,HK21,B45214,284.0,418048.0
4500,HK,T6189452,HK21,B47982,260.0,137511.11
4500,HK,T6189452,HK22,B25841,579.0,319937.3
4500,HK,T6189452,HK22,B35648,636.0,697385.78
4500,HK,T6189452,HK22,B45918,849.0,525819.84
4500,HK,T6189452,HK23,B03283,393.0,237351.32
4500,HK,T6189452,HK23,B17266,591.0,758204.84
4500,HK,T6189452,HK23,B17901,346.0,566136.73
4500,HK,T6189452,HK23,B23639,661.0,706226.32
4500,HK,T6189452,HK23,B35648,224.0,245620.15
4500,LON,T2121033,LON20,B04712,565.0,831680.0
4500,LON,T2121033,LON20,B16316,980.0,931980.0
4500,LON,T2121033,LON20,B18694,634.0,507867.37
4500,LON,T2121033,LON20,B23639,431.0,460489.47
4500,LON,T2121033,LON20,B27558,907.0,1025817.0
4500,LON,T2121033,LON20,B31214,341.0,226765.0
4500,LON,T2121033,LON20,B38589,687.0,504162.89
4500,LON,T2121033,LON20,B47982,126.0,66640.0
4500,LON,T2121033,LON21,B04712,574.0,844928.0
4500,LON,T2121033,LON21,B05609,507.0,739713.0
4500,LON,T2121033,LON21,B08521,131.0,180938.01
4500,LON,T2121033,LON21,B23639,267.0,285268.42
4500,LON,T2121033,LON21,B27023,794.0,1190206.0
4500,LON,T2121033,LON21,B27558,539.0,609609.0
4500,LON,T2121033,LON21,B28659,855.0,740119.67
4500,LON,T2121033,LON21,B35479,365.0,534261.62
4500,LON,T2121033,LON21,B35648,376.0,412290.96
4500,LON,T2121033,LON21,B38589,708.0,519573.99
4500,LON,T2121033,LON22,B02473,998.0,680886.17
4500,LON,T2121033,LON22,B10340,105.0,125388.54
4500,LON,T2121033,LON22,B16316,367.0,349017.0
4500,LON,T2121033,LON22,B27023,450.0,674550.0
4500,LON,T2121033,LON22,B28917,807.0,694100.7
4500,LON,T2121033,LON22,B35648,286.0,313604.3
4500,LON,T2121033,LON22,B38589,1456.0,1068502.43
4500,LON,T2121033,LON22,B44611,136.0,193664.0
4500,LON,T2121033,LON22,B45193,1355.0,1275732.5
4500,LON,T2121033,LON22,B45918,722.0,447163.63
4500,LON,T2121033,LON22,B47982,2049.0,1083693.33
4500,LON,T2121033,LON22,B48886,998.0,807382.0
4500,LON,T2121033,LON23,B04712,911.0,1340992.0
4500,LON,T2121033,LON23,B27558,211.0,238641.0
4500,LON,T2121033,LON23,B44611,730.0,1039520.0
4500,LON,T2121033,LON23,B48886,361.0,292049.0
4500,LON,T2121033,LON24,B01774,341.0,338224.26
4500,LON,T2121033,LON24,B03283,472.0,285063.16
4500,LON,T2121033,LON24,B17901,887.0,1451338.97
4500,LON,T2121033,LON24,B18694,185.0,148194.74
4500,LON,T2121033,LON24,B23639,683.0,729731.58
4500,LON,T2121033,LON24,B28659,534.0,462250.18
4500,LON,T2121033,LON24,B44611,285.0,405840.0
4500,LON,T2121033,LON24,B48886,815.0,659335.0
4500,LON,T2121033,LON25,B18694,607.0,486238.95
4500,LON,T2121033,LON25,B23639,446.0,476515.79
4500,LON,T2121033,LON25,B28917,498.0,428329.8
4500,LON,T2121033,LON25,B31214,766.0,509390.0
4500,LON,T2121033,LON25,B34105,784.0,829439.91
4500,LON,T2121033,LON25,B45214,996.0,1466112.0
4500,LON,T6326422,LON00,B03283,57.0,34425.0
4500,LON,T6326422,LON00,B08521,533.0,736182.9
4500,LON,T6326422,LON00,B17901,408.0,667583.2
4500,LON,T6326422,LON00,B27023,545.0,816955.0
4500,LON,T6326422,LON00,B28917,814.0,700121.4
4500,LON,T6326422,LON00,B31214,317.0,210805.0
4500,LON,T6326422,LON00,B34105,1290.0,1364767.19
4500,LON,T6326422,LON00,B48886,115.0,93035.0
4500,LON,T6326422,LON01,B16316,771.0,733221.0
4500,LON,T6326422,LON01,B18694,618.0,495050.53
4500,LON,T6326422,LON01,B45193,460.0,433090.0
4500,LON,T6326422,LON02,B01774,650.0,644709.0
4500,LON,T6326422,LON02,B04712,1382.0,2034304.0
4500,LON,T6326422,LON02,B10340,446.0,532602.74
4500,LON,T6326422,LON02,B18694,839.0,672083.16
4500,LON,T6326422,LON02,B23639,581.0,620752.63
4500,LON,T6326422,LON02,B27558,613.0,693303.0
4500,LON,T6326422,LON02,B45918,963.0,596424.62
4500,LON,T6326422,LON03,B11094,750.0,512164.95
4500,LON,T6326422,LON03,B16316,216.0,205416.0
4500,LON,T6326422,LON03,B27558,703.0,795093.0
4500,LON,T6326422,LON03,B35479,939.0,1374442.9
4500,LON,T6326422,LON04,B03283,530.0,320092.11
4500,LON,T6326422,LON04,B11094,849.0,579770.72
4500,LON,T6326422,LON04,B18694,844.0,676088.42
4500,LON,T6326422,LON04,B45193,877.0,825695.5
4500,LON,T6326422,LON04,B45214,208.0,306176.0
4500,LON,T7210244,LON10,B05609,1293.0,1886487.0
4500,LON,T7210244,LON10,B16316,176.0,167376.0
4500,LON,T7210244,LON10,B17901,189.0,309248.1
4500,LON,T7210244,LON10,B18694,778.0,623218.95
4500,LON,T7210244,LON10,B25841,193.0,106645.77
4500,LON,T7210244,LON10,B27558,271.0,306501.0
4500,LON,T7210244,LON10,B31214,962.0,639730.0
4500,LON,T7210244,LON10,B31538,970.0,1175497.73
4500,LON,T7210244,LON10,B34105,819.0,866468.47
4500,LON,T7210244,LON10,B44611,693.0,986832.0
4500,LON,T7210244,LON11,B02473,676.0,461201.46
4500,LON,T7210244,LON11,B04712,178.0,262016.0
4500,LON,T7210244,LON11,B25841,283.0,156376.95
4500,LON,T7210244,LON11,B27023,724.0,1085276.0
4500,LON,T7210244,LON11,B35648,583.0,639270.3
4500,LON,T7210244,LON11,B45214,449.0,660928.0
4500,LON,T7210244,LON11,B48886,1252.0,1012868.0
4500,LON,T7210244,LON12,B01774,695.0,689342.7
4500,LON,T7210244,LON12,B04712,249.0,366528.0
4500,LON,T7210244,LON12,B10340,421.0,502748.33
4500,LON,T7210244,LON12,B11094,1770.0,1208709.28
4500,LON,T7210244,LON12,B27558,112.0,126672.0
4500,LON,T7210244,LON12,B28917,438.0,376723.8
4500,LON,T7210244,LON12,B31214,698.0,464170.0
4500,LON,T7210244,LON12,B45214,971.0,1429312.0
4500,LON,T7210244,LON12,B45918,320.0,198188.87
4500,LON,T7210244,LON12,B47982,684.0,361760.0
4500,LON,T7210244,LON13,B08521,242.0,334251.9
4500,LON,T7210244,LON13,B23639,878.0,938073.68
4500,LON,T7210244,LON13,B34105,706.0,746919.1
4500,LON,T7210244,LON13,B35648,644.0,706157.93
4500,LON,T7210244,LON13,B38589,136.0,99805.17
4500,LON,T7210244,LON13,B44611,490.0,697760.0
4500,LON,T7210244,LON13,B48886,1273.0,1029857.0
4500,LON,T7210244,LON14,B01774,797.0,790512.42
4500,LON,T7210244,LON14,B10340,555.0,662767.99
4500,LON,T7210244,LON14,B17266,340.0,436192.3
4500,LON,T7210244,LON14,B31214,316.0,210140.0
4500,LON,T7210244,LON14,B34105,121.0,128013.05
4500,LON,T7210244,LON14,B35648,631.0,691903.19
4500,LON,T7210244,LON14,B44611,127.0,180848.0
4500,LON,T7210244,LON14,B47982,698.0,369164.44
4500,NY,T1087795,NY20,B08521,655.0,904690.05
4500,NY,T1087795,NY20,B17266,449.0,576030.41
4500,NY,T1087795,NY20,B35479,857.0,1254417.0
4500,NY,T1087795,NY21,B01774,613.0,608010.18
4500,NY,T1087795,NY21,B02473,806.0,549894.04
4500,NY,T1087795,NY21,B27023,236.0,353764.0
4500,NY,T1087795,NY21,B35648,108.0,118424.0
4500,NY,T1087795,NY22,B31214,304.0,202160.0
4500,NY,T1087795,NY22,B44611,719.0,1023856.0
4500,NY,T1087795,NY22,B45193,235.0,221252.5
4500,NY,T1087795,NY23,B01774,927.0,919454.22
4500,NY,T1087795,NY23,B02473,624.0,425724.42
4500,NY,T1087795,NY23,B04712,589.0,867008.0
4500,NY,T1087795,NY23,B05609,738.0,1076742.0
4500,NY,T1087795,NY23,B08521,207.0,285909.68
4500,NY,T1087795,NY23,B10340,617.0,736806.93
4500,NY,T1087795,NY23,B16316,972.0,924372.0
4500,NY,T1087795,NY23,B17266,354.0,454153.16
4500,NY,T1087795,NY23,B18694,335.0,268352.63
4500,NY,T1087795,NY23,B35479,48.0,70259.06
4500,NY,T1087795,NY23,B48886,1938.0,1567842.0
4500,NY,T2078717,NY00,B04712,320.0,471040.0
4500,NY,T2078717,NY00,B08521,928.0,1281759.34
4500,NY,T2078717,NY00,B27023,923.0,1383577.0
4500,NY,T2078717,NY00,B31538,229.0,277514.41
4500,NY,T2078717,NY00,B34105,1051.0,1111914.98
4500,NY,T2078717,NY01,B02473,782.0,533520.03
4500,NY,T2078717,NY01,B28659,129.0,111667.18
4500,NY,T2078717,NY01,B35479,130.0,190284.96
4500,NY,T2078717,NY01,B44611,538.0,766112.0
4500,NY,T2078717,NY02,B16316,298.0,283398.0
4500,NY,T2078717,NY02,B17901,987.0,1614962.3
4500,NY,T2078717,NY02,B31538,777.0,941610.04
4500,NY,T2078717,NY02,B35479,1177.0,1722810.75
4500,NY,T2078717,NY02,B45918,488.0,302238.02
4500,NY,T2078717,NY02,B48886,618.0,499962.0
4500,NY,T2078717,NY03,B05609,323.0,471257.0
4500,NY,T2078717,NY03,B08521,1019.0,1407449.1
4500,NY,T2078717,NY03,B31214,1235.0,821275.0
4500,NY,T2078717,NY03,B45918,525.0,325153.61
4500,NY,T2078717,NY04,B11094,1021.0,697227.22
4500,NY,T2078717,NY04,B17266,943.0,1209792.16
4500,NY,T2078717,NY04,B18694,699.0,559935.79
4500,NY,T2078717,NY04,B25841,841.0,464710.3
4500,NY,T2078717,NY04,B28659,1866.0,1615278.71
4500,NY,T2078717,NY04,B28917,547.0,470474.7
4500,NY,T2078717,NY04,B31214,735.0,488775.0
4500,NY,T2078717,NY04,B34105,746.0,789237.46
4500,NY,T2078717,NY04,B38589,804.0,590024.7
4500,NY,T2078717,NY04,B48886,220.0,177980.0
4500,NY,T4439875,NY40,B04712,112.0,164864.0
4500,NY,T4439875,NY40,B17266,741.0,950642.62
4500,NY,T4439875,NY40,B27558,938.0,1060878.0
4500,NY,T4439875,NY40,B28659,931.0,805908.08
4500,NY,T4439875,NY40,B31538,236.0,285997.39
4500,NY,T4439875,NY40,B45193,618.0,581847.0
4500,NY,T4439875,NY41,B01774,214.0,212258.04
4500,NY,T4439875,NY41,B03283,978.0,590660.53
4500,NY,T4439875,NY41,B04712,826.0,1215872.0
4500,NY,T4439875,NY41,B11094,152.0,103798.76
4500,NY,T4439875,NY41,B23639,550.0,587631.58
4500,NY,T4439875,NY41,B28659,482.0,417237.05
4500,NY,T4439875,NY41,B31214,726.0,482790.0
4500,NY,T4439875,NY41,B34105,335.0,354416.29
4500,NY,T4439875,NY41,B38589,796.0,584153.8
4500,NY,T4439875,NY41,B44611,659.0,938416.0
4500,NY,T4439875,NY41,B48886,1280.0,1035520.0
4500,NY,T4439875,NY42,B01774,453.0,449312.58
4500,NY,T4439875,NY42,B05609,147.0,214473.0
4500,NY,T4439875,NY42,B11094,453.0,309347.63
4500,NY,T4439875,NY42,B17901,965.0,1578965.17
4500,NY,T4439875,NY42,B31538,479.0,580477.75
4500,NY,T4439875,NY42,B34105,817.0,864352.56
4500,NY,T4439875,NY42,B44611,816.0,1161984.0
4500,NY,T4439875,NY42,B45918,202.0,125106.72
4500,NY,T4439875,NY42,B48886,826.0,668234.0
4500,NY,T4439875,NY43,B01774,311.0,308468.46
4500,NY,T4439875,NY43,B02473,64.0,43664.04
4500,NY,T4439875,NY43,B08521,410.0,566294.54
4500,NY,T4439875,NY43,B23639,617.0,659215.79
4500,NY,T4439875,NY43,B25841,927.0,512231.22
4500,NY,T4439875,NY43,B34105,138.0,145998.35
4500,NY,T4439875,NY43,B45193,171.0,160996.5
4500,NY,T4439875,NY44,B11094,324.0,221255.26
4500,NY,T4439875,NY44,B16316,130.0,123630.0
4500,NY,T4439875,NY44,B27023,416.0,623584.0
4500,NY,T4439875,NY44,B35648,648.0,710544.0
4500,NY,T4439875,NY44,B45214,823.0,1211456.0
4500,NY,T4848015,NY30,B10340,380.0,453787.09
4500,NY,T4848015,NY30,B16316,381.0,362331.0
4500,NY,T4848015,NY30,B17266,475.0,609386.3
4500,NY,T4848015,NY30,B17901,220.0,359971.33
4500,NY,T4848015,NY30,B27023,690.0,1034310.0
4500,NY,T4848015,NY30,B31214,839.0,557935.0
4500,NY,T4848015,NY31,B17266,347.0,445172.73
4500,NY,T4848015,NY31,B23639,662.0,707294.74
4500,NY,T4848015,NY31,B25841,301.0,166323.19
4500,NY,T4848015,NY31,B27023,305.0,457195.0
4500,NY,T4848015,NY31,B38589,179.0,131361.22
4500,NY,T4848015,NY31,B45193,211.0,198656.5
4500,NY,T4848015,NY31,B48886,334.0,270206.0
4500,NY,T4848015,NY32,B04712,599.0,881728.0
4500,NY,T4848015,NY32,B11094,675.0,460948.45
4500,NY,T4848015,NY32,B16316,666.0,633366.0
4500,NY,T4848015,NY32,B27558,361.0,408291.0
4500,NY,T4848015,NY33,B02473,556.0,379331.37
4500,NY,T4848015,NY33,B05609,1159.0,1690981.0
4500,NY,T4848015,NY33,B08521,1076.0,1486177.86
4500,NY,T4848015,NY33,B10340,413.0,493194.92
4500,NY,T4848015,NY33,B31214,701.0,466165.0
4500,NY,T4848015,NY33,B45193,240.0,225960.0
4500,NY,T4848015,NY33,B47982,679.0,359115.56
4500,NY,T4848015,NY34,B02473,387.0,264031.01
4500,NY,T4848015,NY34,B05609,143.0,208637.0
4500,NY,T4848015,NY34,B25841,114.0,62992.84
4500,NY,T4848015,NY34,B31538,454.0,550181.41
4500,NY,T4848015,NY34,B45193,114.0,107331.0
4500,NY,T4848015,NY34,B45918,380.0,235349.28
4500,NY,T4848015,NY34,B47982,872.0,461191.11
4500,NY,T4848015,NY34,B48886,933.0,754797.0
4500,NY,T4848015,NY35,B02473,825.0,562856.81
4500,NY,T4848015,NY35,B03283,124.0,74889.47
4500,NY,T4848015,NY35,B08521,187.0,258285.56
4500,NY,T4848015,NY35,B10340,501.0,598282.45
4500,NY,T4848015,NY35,B16316,392.0,372792.0
4500,NY,T4848015,NY35,B23639,567.0,605794.74
4500,NY,T4848015,NY35,B27558,121.0,136851.0
4500,NY,T4848015,NY35,B35479,1892.0,2769378.03
4500,NY,T4848015,NY35,B45193,596.0,561134.0
4500,NY,T7375392,NY10,B02473,388.0,264713.26
4500,NY,T7375392,NY10,B03283,411.0,248222.37
4500,NY,T7375392,NY10,B04712,526.0,774272.0
4500,NY,T7375392,NY10,B17266,138.0,177042.76
4500,NY,T7375392,NY10,B23639,563.0,601521.05
4500,NY,T7375392,NY10,B25841,128.0,70728.8
4500,NY,T7375392,NY10,B27023,550.0,824450.0
4500,NY,T7375392,NY10,B48886,1772.0,1433548.0
4500,NY,T7375392,NY11,B08521,982.0,1356344.47
4500,NY,T7375392,NY11,B11094,538.0,367392.99
4500,NY,T7375392,NY11,B17266,950.0,1218772.59
4500,NY,T7375392,NY11,B28659,176.0,152352.12
4500,NY,T7375392,NY11,B45214,757.0,1114304.0
4500,NY,T7375392,NY11,B45918,227.0,140590.23
4500,NY,T7375392,NY11,B48886,169.0,136721.0
4500,NY,T7375392,NY12,B08521,987.0,1363250.51
4500,NY,T7375392,NY12,B11094,635.0,433632.99
4500,NY,T7375392,NY12,B17266,904.0,1159758.34
4500,NY,T7375392,NY12,B27558,922.0,1042782.0
4500,NY,T7375392,NY12,B31538,193.0,233887.69
4500,NY,T7375392,NY12,B44611,607.0,864368.0
4500,NY,T7375392,NY12,B48886,278.0,224902.0
4500,NY,T7375392,NY13,B16316,1184.0,1125984.0
4500,NY,T7375392,NY13,B27023,639.0,957861.0
4500,NY,T7375392,NY13,B27558,1512.0,1710072.0
4500,NY,T7375392,NY13,B31538,485.0,587748.87
4500,NY,T7375392,NY13,B35648,764.0,837740.15
4500,NY,T7375392,NY13,B38589,630.0,462332.78
4500,NY,T7375392,NY13,B44611,513.0,730512.0
4500,NY,T7375392,NY13,B45918,461.0,285515.84
4500,NY,T7375392,NY13,B47982,401.0,212084.44
4500,SG,T5983248,SG00,B01774,878.0,870853.08
4500,SG,T5983248,SG00,B03283,362.0,218628.95
4500,SG,T5983248,SG00,B04712,196.0,288512.0
4500,SG,T5983248,SG00,B35479,516.0,755284.92
4500,SG,T5983248,SG00,B45918,198.0,122629.36
4500,SG,T5983248,SG01,B04712,997.0,1467584.0
4500,SG,T5983248,SG01,B17266,574.0,736395.23
4500,SG,T5983248,SG01,B17901,700.0,1145363.33
4500,SG,T5983248,SG01,B18694,175.0,140184.21
4500,SG,T5983248,SG01,B23639,155.0,165605.26
4500,SG,T5983248,SG01,B35479,717.0,1049494.74
4500,SG,T5983248,SG01,B45193,737.0,693885.5
4500,SG,T5983248,SG01,B45214,806.0,1186432.0
4500,SG,T5983248,SG02,B05609,514.0,749926.0
4500,SG,T5983248,SG02,B16316,481.0,457431.0
4500,SG,T5983248,SG02,B31538,718.0,870110.69
4500,SG,T5983248,SG02,B35648,955.0,1047175.19
4500,SG,T5983248,SG03,B05609,705.0,1028595.0
4500,SG,T5983248,SG03,B17266,314.0,402836.41
4500,SG,T5983248,SG03,B23639,440.0,470105.26
4500,SG,T5983248,SG03,B27023,457.0,685043.0
4500,SG,T5983248,SG03,B28917,938.0,806773.8
4500,SG,T5983248,SG03,B35479,257.0,376178.73
4500,SG,T5983248,SG03,B35648,686.0,752211.7
4500,SG,T5983248,SG03,B45918,745.0,461408.45
4500,SG,T5983248,SG03,B47982,216.0,114240.0
4500,SG,T5983248,SG04,B04712,726.0,1068672.0
4500,SG,T5983248,SG04,B16316,504.0,479304.0
4500,SG,T5983248,SG04,B27023,839.0,1257661.0
4500,SG,T5983248,SG04,B45193,448.0,421792.0
4500,SG,T5983248,SG05,B03283,738.0,445713.16
4500,SG,T5983248,SG05,B04712,361.0,531392.0
4500,SG,T5983248,SG05,B34105,410.0,433763.22
4500,SG,T5983248,SG05,B38589,611.0,448389.41
4500,SG,T5983248,SG05,B48886,247.0,199823.0
4500,SG,T9277645,SG10,B01774,714.0,708188.04
4500,SG,T9277645,SG10,B04712,928.0,1366016.0
4500,SG,T9277645,SG10,B05609,782.0,1140938.0
4500,SG,T9277645,SG10,B08521,1001.0,1382587.39
4500,SG,T9277645,SG10,B31214,1175.0,781375.0
4500,SG,T9277645,SG10,B34105,614.0,649586.87
4500,SG,T9277645,SG10,B35648,1463.0,1604206.59
4500,SG,T9277645,SG10,B38589,424.0,311157.3
4500,SG,T9277645,SG11,B01774,969.0,961112.34
4500,SG,T9277645,SG11,B17266,900.0,1154626.67
4500,SG,T9277645,SG11,B23639,667.0,712636.84
4500,SG,T9277645,SG11,B27023,896.0,1343104.0
4500,SG,T9277645,SG11,B31538,911.0,1103998.39
4500,SG,T9277645,SG11,B35648,741.0,812520.22
4500,SG,T9277645,SG11,B47982,258.0,136453.33
4500,SG,T9277645,SG12,B01774,727.0,721082.22
4500,SG,T9277645,SG12,B02473,625.0,426406.67
4500,SG,T9277645,SG12,B04712,419.0,616768.0
4500,SG,T9277645,SG12,B08521,491.0,678172.24
4500,SG,T9277645,SG12,B16316,954.0,907254.0
4500,SG,T9277645,SG12,B17901,485.0,793573.17
4500,SG,T9277645,SG12,B27558,213.0,240903.0
4500,SG,T9277645,SG12,B34105,743.0,786063.58
4500,SG,T9277645,SG12,B44611,456.0,649344.0
4500,SG,T9277645,SG12,B45214,856.0,1260032.0
4500,SG,T9277645,SG13,B08521,801.0,1106346.15
4500,SG,T9277645,SG13,B10340,1031.0,1231196.02
4500,SG,T9277645,SG13,B16316,103.0,97953.0
4500,SG,T9277645,SG13,B25841,786.0,434319.02
4500,SG,T9277645,SG13,B27023,534.0,800466.0
4500,SG,T9277645,SG13,B28917,867.0,745706.7
4500,SG,T9277645,SG13,B31214,822.0,546630.0
4500,SG,T9277645,SG13,B31538,838.0,1015533.09
4500,SG,T9277645,SG13,B45214,738.0,1086336.0
4500,SG,T9277645,SG14,B03283,395.0,238559.21
4500,SG,T9277645,SG14,B17266,559.0,717151.45
4500,SG,T9277645,SG14,B17901,471.0,770665.9
4500,SG,T9277645,SG14,B38589,190.0,139433.7
4500,SG,T9277645,SG14,B45214,146.0,214912.0
4500,SG,T9564084,SG20,B25841,793.0,438187.01
4500,SG,T9564084,SG20,B35648,420.0,460537.78
4500,SG,T9564084,SG20,B45918,603.0,373462.14
4500,SG,T9564084,SG21,B10340,208.0,248388.72
4500,SG,T9564084,SG21,B17266,241.0,309183.36
4500,SG,T9564084,SG21,B18694,119.0,95325.26
4500,SG,T9564084,SG21,B25841,795.0,439292.14
4500,SG,T9564084,SG21,B27023,197.0,295303.0
4500,SG,T9564084,SG21,B44611,880.0,1253120.0
4500,SG,T9564084,SG22,B08521,999.0,1379824.98
4500,SG,T9564084,SG22,B11094,363.0,247887.84
4500,SG,T9564084,SG22,B16316,194.0,184494.0
4500,SG,T9564084,SG22,B17266,214.0,274544.56
4500,SG,T9564084,SG22,B28659,166.0,143695.75
4500,SG,T9564084,SG22,B31214,708.0,470820.0
4500,SG,T9564084,SG22,B38589,509.0,373535.53
4500,SG,T9564084,SG22,B45214,995.0,1464640.0
4500,SG,T9564084,SG23,B11094,711.0,485532.37
4500,SG,T9564084,SG23,B18694,763.0,611203.16
