AftEvent,Desk,Trader,Book,BondID,Positions,NV
5500,HK,T5727593,HK11,B27023,526.0,373986.0
5500,HK,T5727593,HK11,B27558,717.0,1137778.26
5500,HK,T5727593,HK11,B31538,616.0,845205.28
5500,HK,T5727593,HK11,B48886,280.0,164281.7
5500,HK,T5727593,HK12,B08521,718.0,809415.05
5500,HK,T5727593,HK12,B16316,110.0,152900.0
5500,HK,T5727593,HK12,B18694,912.0,951599.67
5500,HK,T5727593,HK12,B23639,600.0,418998.62
5500,HK,T5727593,HK12,B28659,681.0,766139.7
5500,HK,T5727593,HK12,B45214,871.0,932308.37
5500,HK,T5727593,HK13,B02473,734.0,404012.14
5500,HK,T5727593,HK13,B18694,1048.0,1093504.88
5500,HK,T5727593,HK13,B27023,639.0,454329.0
5500,HK,T5727593,HK13,B31214,2093.0,1839747.0
5500,HK,T5727593,HK13,B34105,202.0,244527.27
5500,HK,T5727593,HK13,B45214,324.0,346805.87
5500,HK,T5727593,HK13,B47982,1830.0,1755310.76
5500,HK,T5727593,HK14,B08521,1630.0,1837529.98
5500,HK,T5727593,HK14,B11094,729.0,1027347.77
5500,HK,T5727593,HK14,B18694,892.0,930731.26
5500,HK,T5727593,HK14,B23639,601.0,419696.95
5500,HK,T5727593,HK14,B25841,936.0,771456.99
5500,HK,T5727593,HK14,B28917,421.0,447523.0
5500,HK,T5727593,HK14,B31214,162.0,142398.0
5500,HK,T5727593,HK14,B35648,909.0,586206.91
5500,HK,T5727593,HK14,B45214,266.0,284723.34
5500,HK,T5727593,HK14,B45918,893.0,1137831.08
5500,HK,T6189452,HK20,B01774,1186.0,1644982.0
5500,HK,T6189452,HK20,B04712,1030.0,896100.0
5500,HK,T6189452,HK20,B10340,223.0,288906.56
5500,HK,T6189452,HK20,B23639,1191.0,831712.26
5500,HK,T6189452,HK20,B27558,108.0,171380.83
5500,HK,T6189452,HK20,B28917,965.0,1025795.0
5500,HK,T6189452,HK20,B34105,371.0,449107.01
5500,HK,T6189452,HK20,B35479,341.0,462877.62
5500,HK,T6189452,HK20,B35648,910.0,586851.8
5500,HK,T6189452,HK20,B45918,354.0,451055.1
5500,HK,T6189452,HK20,B47982,350.0,335715.17
5500,HK,T6189452,HK20,B48886,371.0,217673.25
5500,HK,T6189452,HK21,B03283,643.0,495198.69
5500,HK,T6189452,HK21,B05609,678.0,961882.01
5500,HK,T6189452,HK21,B16316,565.0,785350.0
5500,HK,T6189452,HK21,B17901,934.0,1111460.0
5500,HK,T6189452,HK21,B25841,659.0,543151.88
5500,HK,T6189452,HK21,B31214,309.0,271611.0
5500,HK,T6189452,HK21,B35479,811.0,1100861.43
5500,HK,T6189452,HK21,B45214,284.0,303990.33
5500,HK,T6189452,HK21,B47982,260.0,249388.41
5500,HK,T6189452,HK21,B48886,822.0,482284.14
5500,HK,T6189452,HK22,B03283,551.0,424346.0
5500,HK,T6189452,HK22,B16316,289.0,401710.0
5500,HK,T6189452,HK22,B25841,579.0,477215.38
5500,HK,T6189452,HK22,B27558,537.0,852143.55
5500,HK,T6189452,HK22,B35648,636.0,410151.37
5500,HK,T6189452,HK22,B45918,849.0,1081767.73
5500,HK,T6189452,HK23,B03283,393.0,302664.21
5500,HK,T6189452,HK23,B17266,591.0,378308.03
5500,HK,T6189452,HK23,B17901,346.0,411740.0
5500,HK,T6189452,HK23,B23639,661.0,461596.81
5500,HK,T6189452,HK23,B35648,224.0,144455.83
5500,LON,T2121033,LON20,B01774,169.0,234403.0
5500,LON,T2121033,LON20,B04712,565.0,491550.0
5500,LON,T2121033,LON20,B11094,418.0,589069.09
5500,LON,T2121033,LON20,B16316,980.0,1362200.0
5500,LON,T2121033,LON20,B18694,634.0,661528.72
5500,LON,T2121033,LON20,B23639,431.0,300980.68
5500,LON,T2121033,LON20,B27558,907.0,1439281.57
5500,LON,T2121033,LON20,B31214,341.0,299739.0
5500,LON,T2121033,LON20,B38589,687.0,711509.43
5500,LON,T2121033,LON20,B47982,444.0,425878.68
5500,LON,T2121033,LON21,B04712,574.0,499380.0
5500,LON,T2121033,LON21,B05609,507.0,719283.45
5500,LON,T2121033,LON21,B08521,352.0,396816.29
5500,LON,T2121033,LON21,B10340,516.0,668501.27
5500,LON,T2121033,LON21,B17901,105.0,124950.0
5500,LON,T2121033,LON21,B23639,267.0,186454.39
5500,LON,T2121033,LON21,B25841,104.0,85717.44
5500,LON,T2121033,LON21,B27023,794.0,564534.0
5500,LON,T2121033,LON21,B27558,539.0,855317.27
5500,LON,T2121033,LON21,B28659,855.0,961893.45
5500,LON,T2121033,LON21,B35479,365.0,495455.52
5500,LON,T2121033,LON21,B35648,376.0,242479.42
5500,LON,T2121033,LON21,B38589,708.0,733258.63
5500,LON,T2121033,LON22,B02473,603.0,331906.43
5500,LON,T2121033,LON22,B05609,849.0,1204480.58
5500,LON,T2121033,LON22,B08521,199.0,224336.48
5500,LON,T2121033,LON22,B10340,105.0,136032.24
5500,LON,T2121033,LON22,B16316,367.0,510130.0
5500,LON,T2121033,LON22,B27023,450.0,319950.0
5500,LON,T2121033,LON22,B28917,807.0,857841.0
5500,LON,T2121033,LON22,B31538,507.0,695647.85
5500,LON,T2121033,LON22,B35648,286.0,184439.14
5500,LON,T2121033,LON22,B38589,553.0,572728.85
5500,LON,T2121033,LON22,B44611,136.0,172584.0
5500,LON,T2121033,LON22,B45193,1355.0,997280.0
5500,LON,T2121033,LON22,B45918,722.0,919948.53
5500,LON,T2121033,LON22,B47982,2049.0,1965372.54
5500,LON,T2121033,LON22,B48886,998.0,585546.92
5500,LON,T2121033,LON23,B04712,911.0,792570.0
5500,LON,T2121033,LON23,B27558,211.0,334827.36
5500,LON,T2121033,LON23,B31214,277.0,243483.0
5500,LON,T2121033,LON23,B44611,730.0,926370.0
5500,LON,T2121033,LON23,B48886,361.0,211806.05
5500,LON,T2121033,LON24,B01774,341.0,472967.0
5500,LON,T2121033,LON24,B03283,472.0,363505.1
5500,LON,T2121033,LON24,B17901,887.0,1055530.0
5500,LON,T2121033,LON24,B18694,185.0,193032.83
5500,LON,T2121033,LON24,B23639,683.0,476960.1
5500,LON,T2121033,LON24,B28659,534.0,600761.53
5500,LON,T2121033,LON24,B31214,930.0,817470.0
5500,LON,T2121033,LON24,B44611,285.0,361665.0
5500,LON,T2121033,LON24,B48886,815.0,478177.09
5500,LON,T2121033,LON25,B11094,673.0,948429.42
5500,LON,T2121033,LON25,B18694,607.0,633356.36
5500,LON,T2121033,LON25,B23639,446.0,311455.64
5500,LON,T2121033,LON25,B27558,921.0,1461497.6
5500,LON,T2121033,LON25,B28917,498.0,529374.0
5500,LON,T2121033,LON25,B31214,766.0,673314.0
5500,LON,T2121033,LON25,B34105,784.0,949056.33
5500,LON,T2121033,LON25,B44611,383.0,486027.0
5500,LON,T2121033,LON25,B45214,996.0,1066106.94
5500,LON,T6326422,LON00,B01774,860.0,1192820.0
5500,LON,T6326422,LON00,B03283,57.0,43897.86
5500,LON,T6326422,LON00,B08521,533.0,600861.03
5500,LON,T6326422,LON00,B17901,408.0,485520.0
5500,LON,T6326422,LON00,B27023,545.0,387495.0
5500,LON,T6326422,LON00,B28917,814.0,865282.0
5500,LON,T6326422,LON00,B31214,317.0,278643.0
5500,LON,T6326422,LON00,B34105,1290.0,1561585.03
5500,LON,T6326422,LON00,B35479,662.0,898606.99
5500,LON,T6326422,LON00,B48886,115.0,67472.84
5500,LON,T6326422,LON01,B16316,771.0,1071690.0
5500,LON,T6326422,LON01,B18694,618.0,644833.99
5500,LON,T6326422,LON01,B45193,460.0,338560.0
5500,LON,T6326422,LON01,B45214,121.0,129517.01
5500,LON,T6326422,LON01,B48886,104.0,61018.92
5500,LON,T6326422,LON02,B01774,650.0,901550.0
5500,LON,T6326422,LON02,B04712,1382.0,1202340.0
5500,LON,T6326422,LON02,B10340,446.0,577813.12
5500,LON,T6326422,LON02,B18694,839.0,875429.96
5500,LON,T6326422,LON02,B23639,581.0,405730.33
5500,LON,T6326422,LON02,B27023,725.0,515475.0
5500,LON,T6326422,LON02,B27558,613.0,972744.88
5500,LON,T6326422,LON02,B35648,959.0,618451.51
5500,LON,T6326422,LON02,B45193,225.0,165600.0
5500,LON,T6326422,LON02,B45918,1632.0,2079440.45
5500,LON,T6326422,LON03,B11094,750.0,1056942.15
5500,LON,T6326422,LON03,B16316,216.0,300240.0
5500,LON,T6326422,LON03,B27558,295.0,468123.55
5500,LON,T6326422,LON03,B35479,939.0,1274610.22
5500,LON,T6326422,LON03,B38589,500.0,517838.02
5500,LON,T6326422,LON03,B45918,458.0,583568.46
5500,LON,T6326422,LON04,B03283,530.0,408173.1
5500,LON,T6326422,LON04,B11094,849.0,1196458.51
5500,LON,T6326422,LON04,B18694,844.0,880647.06
5500,LON,T6326422,LON04,B45193,1456.0,1071616.0
5500,LON,T6326422,LON04,B45214,208.0,222640.81
5500,LON,T7210244,LON10,B05609,1293.0,1834385.61
5500,LON,T7210244,LON10,B16316,176.0,244640.0
5500,LON,T7210244,LON10,B17901,189.0,224910.0
5500,LON,T7210244,LON10,B18694,778.0,811781.3
5500,LON,T7210244,LON10,B25841,193.0,159071.79
5500,LON,T7210244,LON10,B27558,271.0,430038.93
5500,LON,T7210244,LON10,B31214,962.0,845598.0
5500,LON,T7210244,LON10,B31538,195.0,267556.86
5500,LON,T7210244,LON10,B34105,819.0,991424.92
5500,LON,T7210244,LON10,B44611,693.0,879417.0
5500,LON,T7210244,LON11,B02473,676.0,372087.47
5500,LON,T7210244,LON11,B04712,178.0,154860.0
5500,LON,T7210244,LON11,B25841,283.0,233250.35
5500,LON,T7210244,LON11,B27023,724.0,514764.0
5500,LON,T7210244,LON11,B28917,288.0,306144.0
5500,LON,T7210244,LON11,B35648,583.0,375972.09
5500,LON,T7210244,LON11,B45214,449.0,480604.43
5500,LON,T7210244,LON11,B48886,1252.0,734573.89
5500,LON,T7210244,LON12,B01774,695.0,963965.0
5500,LON,T7210244,LON12,B04712,249.0,216630.0
5500,LON,T7210244,LON12,B10340,421.0,545424.49
5500,LON,T7210244,LON12,B11094,1770.0,2494383.47
5500,LON,T7210244,LON12,B27558,903.0,1432934.13
5500,LON,T7210244,LON12,B28917,438.0,465594.0
5500,LON,T7210244,LON12,B31214,698.0,613542.0
5500,LON,T7210244,LON12,B45214,971.0,1039347.22
5500,LON,T7210244,LON12,B45918,320.0,407733.42
5500,LON,T7210244,LON12,B47982,684.0,656083.37
5500,LON,T7210244,LON13,B08521,242.0,272811.2
5500,LON,T7210244,LON13,B23639,878.0,613134.65
5500,LON,T7210244,LON13,B34105,706.0,854634.91
5500,LON,T7210244,LON13,B35648,644.0,415310.5
5500,LON,T7210244,LON13,B38589,136.0,140851.94
5500,LON,T7210244,LON13,B44611,490.0,621810.0
5500,LON,T7210244,LON13,B47982,123.0,117979.9
5500,LON,T7210244,LON13,B48886,1937.0,1136477.34
5500,LON,T7210244,LON14,B01774,797.0,1105439.0
5500,LON,T7210244,LON14,B10340,555.0,719027.53
5500,LON,T7210244,LON14,B17266,340.0,217639.14
5500,LON,T7210244,LON14,B18694,110.0,114776.28
5500,LON,T7210244,LON14,B31214,316.0,277764.0
5500,LON,T7210244,LON14,B34105,503.0,608897.11
5500,LON,T7210244,LON14,B35648,631.0,406926.91
5500,LON,T7210244,LON14,B44611,127.0,161163.0
5500,LON,T7210244,LON14,B47982,698.0,669511.97
5500,NY,T1087795,NY20,B08521,655.0,738393.95
5500,NY,T1087795,NY20,B17266,449.0,287411.68
5500,NY,T1087795,NY20,B35479,857.0,1163302.4
5500,NY,T1087795,NY20,B48886,179.0,105022.94
5500,NY,T1087795,NY21,B01774,613.0,850231.0
5500,NY,T1087795,NY21,B02473,806.0,443642.76
5500,NY,T1087795,NY21,B17266,335.0,214438.56
5500,NY,T1087795,NY21,B27023,107.0,76077.0
5500,NY,T1087795,NY21,B35648,108.0,69648.35
5500,NY,T1087795,NY21,B44611,434.0,550746.0
5500,NY,T1087795,NY22,B31214,304.0,267216.0
5500,NY,T1087795,NY22,B44611,719.0,912411.0
5500,NY,T1087795,NY22,B45193,235.0,172960.0
5500,NY,T1087795,NY23,B01774,927.0,1285749.0
5500,NY,T1087795,NY23,B02473,624.0,343465.36
5500,NY,T1087795,NY23,B03283,629.0,484416.76
5500,NY,T1087795,NY23,B04712,589.0,512430.0
5500,NY,T1087795,NY23,B05609,738.0,1047004.32
5500,NY,T1087795,NY23,B08521,207.0,233355.03
5500,NY,T1087795,NY23,B10340,617.0,799351.33
5500,NY,T1087795,NY23,B16316,972.0,1351080.0
5500,NY,T1087795,NY23,B17266,354.0,226600.75
5500,NY,T1087795,NY23,B18694,335.0,349545.93
5500,NY,T1087795,NY23,B35479,48.0,65155.79
5500,NY,T1087795,NY23,B48886,1938.0,1137064.06
5500,NY,T2078717,NY00,B04712,320.0,278400.0
5500,NY,T2078717,NY00,B08521,928.0,1046152.04
5500,NY,T2078717,NY00,B27023,923.0,656253.0
5500,NY,T2078717,NY00,B31538,229.0,314207.81
5500,NY,T2078717,NY00,B34105,1051.0,1272268.12
5500,NY,T2078717,NY01,B02473,782.0,430432.55
5500,NY,T2078717,NY01,B05609,459.0,651185.61
5500,NY,T2078717,NY01,B28659,129.0,145127.78
5500,NY,T2078717,NY01,B35479,130.0,176463.61
5500,NY,T2078717,NY01,B44611,538.0,682722.0
5500,NY,T2078717,NY01,B45214,24.0,25689.32
5500,NY,T2078717,NY02,B16316,298.0,414220.0
5500,NY,T2078717,NY02,B17901,987.0,1174530.0
5500,NY,T2078717,NY02,B31538,777.0,1066111.2
5500,NY,T2078717,NY02,B35479,1177.0,1597674.36
5500,NY,T2078717,NY02,B45918,488.0,621793.47
5500,NY,T2078717,NY02,B48886,618.0,362593.18
5500,NY,T2078717,NY03,B05609,323.0,458241.73
5500,NY,T2078717,NY03,B08521,1019.0,1148738.07
5500,NY,T2078717,NY03,B31214,1235.0,1085565.0
5500,NY,T2078717,NY03,B45918,525.0,668937.64
5500,NY,T2078717,NY04,B11094,1021.0,1438850.58
5500,NY,T2078717,NY04,B17266,943.0,603628.55
5500,NY,T2078717,NY04,B18694,699.0,729351.06
5500,NY,T2078717,NY04,B25841,841.0,693157.4
5500,NY,T2078717,NY04,B28659,1866.0,2099290.27
5500,NY,T2078717,NY04,B28917,547.0,581461.0
5500,NY,T2078717,NY04,B31214,735.0,646065.0
5500,NY,T2078717,NY04,B34105,746.0,903056.15
5500,NY,T2078717,NY04,B38589,804.0,832683.53
5500,NY,T2078717,NY04,B48886,220.0,129078.48
5500,NY,T4439875,NY40,B04712,112.0,97440.0
5500,NY,T4439875,NY40,B17266,741.0,474325.29
5500,NY,T4439875,NY40,B27558,938.0,1488474.21
5500,NY,T4439875,NY40,B28659,931.0,1047395.09
5500,NY,T4439875,NY40,B31538,236.0,323812.41
5500,NY,T4439875,NY40,B34105,386.0,467264.98
5500,NY,T4439875,NY40,B45193,618.0,454848.0
5500,NY,T4439875,NY41,B01774,214.0,296818.0
5500,NY,T4439875,NY41,B03283,978.0,753194.9
5500,NY,T4439875,NY41,B04712,826.0,718620.0
5500,NY,T4439875,NY41,B11094,152.0,214206.94
5500,NY,T4439875,NY41,B23639,550.0,384082.07
5500,NY,T4439875,NY41,B28659,482.0,542260.4
5500,NY,T4439875,NY41,B31214,726.0,638154.0
5500,NY,T4439875,NY41,B34105,335.0,405527.9
5500,NY,T4439875,NY41,B38589,796.0,824398.12
5500,NY,T4439875,NY41,B44611,659.0,836271.0
5500,NY,T4439875,NY41,B48886,1280.0,751002.06
5500,NY,T4439875,NY42,B01774,157.0,217759.0
5500,NY,T4439875,NY42,B05609,147.0,208549.64
5500,NY,T4439875,NY42,B11094,453.0,638393.06
5500,NY,T4439875,NY42,B17901,965.0,1148350.0
5500,NY,T4439875,NY42,B31538,479.0,657229.43
5500,NY,T4439875,NY42,B34105,817.0,989003.86
5500,NY,T4439875,NY42,B44611,816.0,1035504.0
5500,NY,T4439875,NY42,B45918,202.0,257381.72
5500,NY,T4439875,NY42,B48886,826.0,484631.02
5500,NY,T4439875,NY43,B01774,311.0,431357.0
5500,NY,T4439875,NY43,B02473,64.0,35227.22
5500,NY,T4439875,NY43,B08521,410.0,462200.79
5500,NY,T4439875,NY43,B23639,617.0,430870.25
5500,NY,T4439875,NY43,B25841,927.0,764039.13
5500,NY,T4439875,NY43,B34105,138.0,167053.28
5500,NY,T4439875,NY43,B45193,171.0,125856.0
5500,NY,T4439875,NY44,B11094,324.0,456599.01
5500,NY,T4439875,NY44,B16316,130.0,180700.0
5500,NY,T4439875,NY44,B27023,416.0,295776.0
5500,NY,T4439875,NY44,B35648,648.0,417890.07
5500,NY,T4439875,NY44,B45193,251.0,184736.0
5500,NY,T4439875,NY44,B45214,823.0,880929.73
5500,NY,T4848015,NY30,B10340,380.0,492307.14
5500,NY,T4848015,NY30,B16316,381.0,529590.0
5500,NY,T4848015,NY30,B17266,475.0,304054.68
5500,NY,T4848015,NY30,B17901,220.0,261800.0
5500,NY,T4848015,NY30,B27023,690.0,490590.0
5500,NY,T4848015,NY30,B31214,839.0,737481.0
5500,NY,T4848015,NY31,B03283,376.0,289571.86
5500,NY,T4848015,NY31,B17266,347.0,222119.94
5500,NY,T4848015,NY31,B23639,662.0,462295.14
5500,NY,T4848015,NY31,B25841,301.0,248086.06
5500,NY,T4848015,NY31,B27023,305.0,216855.0
5500,NY,T4848015,NY31,B38589,179.0,185386.01
5500,NY,T4848015,NY31,B45193,211.0,155296.0
5500,NY,T4848015,NY31,B48886,334.0,195964.6
5500,NY,T4848015,NY32,B04712,599.0,521130.0
5500,NY,T4848015,NY32,B11094,675.0,951247.93
5500,NY,T4848015,NY32,B16316,666.0,925740.0
5500,NY,T4848015,NY32,B27558,361.0,572856.28
5500,NY,T4848015,NY32,B34105,256.0,309895.94
5500,NY,T4848015,NY33,B02473,556.0,306036.44
5500,NY,T4848015,NY33,B05609,1159.0,1644279.14
5500,NY,T4848015,NY33,B08521,1076.0,1212995.25
5500,NY,T4848015,NY33,B10340,413.0,535060.13
5500,NY,T4848015,NY33,B31214,701.0,616179.0
5500,NY,T4848015,NY33,B45193,240.0,176640.0
5500,NY,T4848015,NY33,B47982,679.0,651287.43
5500,NY,T4848015,NY34,B02473,387.0,213014.57
5500,NY,T4848015,NY34,B05609,143.0,202874.82
5500,NY,T4848015,NY34,B10340,631.0,817488.96
5500,NY,T4848015,NY34,B25841,114.0,93959.51
5500,NY,T4848015,NY34,B31538,454.0,622927.26
5500,NY,T4848015,NY34,B45193,114.0,83904.0
5500,NY,T4848015,NY34,B45918,380.0,484183.44
5500,NY,T4848015,NY34,B47982,872.0,836410.37
5500,NY,T4848015,NY34,B48886,933.0,547410.1
5500,NY,T4848015,NY35,B02473,825.0,454100.84
5500,NY,T4848015,NY35,B03283,124.0,95497.1
5500,NY,T4848015,NY35,B08521,187.0,210808.65
5500,NY,T4848015,NY35,B10340,501.0,649068.1
5500,NY,T4848015,NY35,B16316,392.0,544880.0
5500,NY,T4848015,NY35,B17901,121.0,143990.0
5500,NY,T4848015,NY35,B23639,567.0,395953.7
5500,NY,T4848015,NY35,B27558,121.0,192010.0
5500,NY,T4848015,NY35,B35479,1892.0,2568224.21
5500,NY,T4848015,NY35,B45193,596.0,438656.0
5500,NY,T7375392,NY10,B02473,388.0,213565.0
5500,NY,T7375392,NY10,B03283,411.0,316526.69
5500,NY,T7375392,NY10,B04712,526.0,457620.0
5500,NY,T7375392,NY10,B17266,138.0,88335.88
5500,NY,T7375392,NY10,B23639,563.0,393160.37
5500,NY,T7375392,NY10,B25841,128.0,105498.39
5500,NY,T7375392,NY10,B27023,550.0,391050.0
5500,NY,T7375392,NY10,B35479,730.0,990911.03
5500,NY,T7375392,NY10,B48886,1772.0,1039668.48
5500,NY,T7375392,NY11,B08521,982.0,1107027.27
5500,NY,T7375392,NY11,B11094,538.0,758179.83
5500,NY,T7375392,NY11,B17266,950.0,608109.35
5500,NY,T7375392,NY11,B28659,176.0,198003.8
5500,NY,T7375392,NY11,B45214,757.0,810284.09
5500,NY,T7375392,NY11,B45918,227.0,289235.9
5500,NY,T7375392,NY11,B48886,169.0,99155.74
5500,NY,T7375392,NY12,B08521,987.0,1112663.86
5500,NY,T7375392,NY12,B10340,204.0,264291.2
5500,NY,T7375392,NY12,B11094,635.0,894877.69
5500,NY,T7375392,NY12,B17266,904.0,578664.06
5500,NY,T7375392,NY12,B27558,922.0,1463084.46
5500,NY,T7375392,NY12,B31538,193.0,264812.69
5500,NY,T7375392,NY12,B44611,607.0,770283.0
5500,NY,T7375392,NY12,B48886,278.0,163108.26
5500,NY,T7375392,NY13,B16316,1184.0,1645760.0
5500,NY,T7375392,NY13,B27023,639.0,454329.0
5500,NY,T7375392,NY13,B27558,1512.0,2399331.57
5500,NY,T7375392,NY13,B31538,485.0,665461.95
5500,NY,T7375392,NY13,B35648,764.0,492697.55
5500,NY,T7375392,NY13,B38589,630.0,652475.9
5500,NY,T7375392,NY13,B44611,513.0,650997.0
5500,NY,T7375392,NY13,B45918,461.0,587390.96
5500,NY,T7375392,NY13,B47982,401.0,384633.67
5500,SG,T5983248,SG00,B01774,878.0,1217786.0
5500,SG,T5983248,SG00,B03283,362.0,278789.93
5500,SG,T5983248,SG00,B04712,196.0,170520.0
5500,SG,T5983248,SG00,B35479,516.0,700424.78
5500,SG,T5983248,SG00,B45193,852.0,627072.0
5500,SG,T5983248,SG00,B45918,198.0,252285.05
5500,SG,T5983248,SG01,B04712,997.0,867390.0
5500,SG,T5983248,SG01,B17266,574.0,367426.07
5500,SG,T5983248,SG01,B17901,700.0,833000.0
5500,SG,T5983248,SG01,B18694,175.0,182598.62
5500,SG,T5983248,SG01,B23639,155.0,108241.31
5500,SG,T5983248,SG01,B35479,717.0,973264.67
5500,SG,T5983248,SG01,B44611,964.0,1223316.0
5500,SG,T5983248,SG01,B45193,737.0,542432.0
5500,SG,T5983248,SG01,B45214,806.0,862733.12
5500,SG,T5983248,SG02,B05609,514.0,729214.39
5500,SG,T5983248,SG02,B08521,954.0,1075462.33
5500,SG,T5983248,SG02,B16316,481.0,668590.0
5500,SG,T5983248,SG02,B31538,718.0,985158.1
5500,SG,T5983248,SG02,B34105,936.0,1133057.05
5500,SG,T5983248,SG02,B35648,955.0,615871.94
5500,SG,T5983248,SG02,B45214,976.0,1044699.17
5500,SG,T5983248,SG03,B05609,705.0,1000187.05
5500,SG,T5983248,SG03,B17266,314.0,200996.14
5500,SG,T5983248,SG03,B23639,440.0,307265.66
5500,SG,T5983248,SG03,B27023,457.0,324927.0
5500,SG,T5983248,SG03,B28917,464.0,493232.0
5500,SG,T5983248,SG03,B35479,257.0,348854.98
5500,SG,T5983248,SG03,B35648,1347.0,868669.64
5500,SG,T5983248,SG03,B45918,745.0,949254.37
5500,SG,T5983248,SG03,B47982,216.0,207184.22
5500,SG,T5983248,SG04,B04712,726.0,631620.0
5500,SG,T5983248,SG04,B16316,504.0,700560.0
5500,SG,T5983248,SG04,B27023,839.0,596529.0
5500,SG,T5983248,SG04,B44611,530.0,672570.0
5500,SG,T5983248,SG04,B45193,448.0,329728.0
