Desk,Trader,Book,BondID,Positions,NV
HK,T6189452,HK20,B28917,965.0,806740.0
HK,T6189452,HK20,B34105,371.0,143111.56
HK,T6189452,HK20,B35479,341.0,395219.0
HK,T6189452,HK20,B35648,910.0,892954.48
HK,T6189452,HK20,B45193,862.0,703326.11
HK,T6189452,HK20,B45918,354.0,238596.0
HK,T6189452,HK20,B47982,350.0,202300.0
HK,T6189452,HK20,B48886,371.0,272013.8
HK,T6189452,HK21,B03283,643.0,499525.27
HK,T6189452,HK21,B05609,360.0,381908.96
HK,T6189452,HK21,B16316,565.0,396630.0
HK,T6189452,HK21,B17901,934.0,788165.12
HK,T6189452,HK21,B25841,659.0,987841.0
HK,T6189452,HK21,B31214,147.0,170667.0
HK,T6189452,HK21,B34105,248.0,95664.87
HK,T6189452,HK21,B35479,811.0,939949.0
HK,T6189452,HK21,B45214,284.0,209725.52
HK,T6189452,HK21,B47982,260.0,150280.0
HK,T6189452,HK21,B48886,822.0,602682.87
HK,T6189452,HK22,B03283,551.0,428053.53
HK,T6189452,HK22,B16316,289.0,202878.0
HK,T6189452,HK22,B25841,579.0,867921.0
HK,T6189452,HK22,B27558,537.0,715519.78
HK,T6189452,HK22,B35648,636.0,624086.87
HK,T6189452,HK22,B45918,849.0,572226.0
HK,T6189452,HK23,B01774,634.0,419174.96
HK,T6189452,HK23,B03283,393.0,305308.6
HK,T6189452,HK23,B17266,591.0,628753.43
HK,T6189452,HK23,B17901,510.0,430368.54
HK,T6189452,HK23,B23639,183.0,122516.84
HK,T6189452,HK23,B35648,224.0,219804.18
LON,T2121033,LON20,B01774,169.0,111735.91
LON,T2121033,LON20,B04712,565.0,420925.0
LON,T2121033,LON20,B11094,418.0,529841.12
LON,T2121033,LON20,B16316,980.0,687960.0
LON,T2121033,LON20,B18694,634.0,681088.91
LON,T2121033,LON20,B23639,431.0,288550.58
LON,T2121033,LON20,B27023,901.0,1046061.0
LON,T2121033,LON20,B27558,907.0,1208522.23
LON,T2121033,LON20,B28917,343.0,286748.0
LON,T2121033,LON20,B31214,341.0,395901.0
LON,T2121033,LON20,B35648,276.0,270830.15
LON,T2121033,LON20,B38589,687.0,412067.97
LON,T2121033,LON20,B44611,247.0,265772.0
LON,T2121033,LON20,B47982,444.0,256632.0
LON,T2121033,LON21,B04712,574.0,427630.0
LON,T2121033,LON21,B05609,619.0,656671.23
LON,T2121033,LON21,B08521,352.0,298613.7
LON,T2121033,LON21,B10340,516.0,519096.0
LON,T2121033,LON21,B17901,105.0,88605.29
LON,T2121033,LON21,B23639,267.0,178754.07
LON,T2121033,LON21,B25841,104.0,155896.0
LON,T2121033,LON21,B27023,794.0,921834.0
LON,T2121033,LON21,B27558,539.0,718184.65
LON,T2121033,LON21,B28659,48.0,25393.43
LON,T2121033,LON21,B35479,365.0,423035.0
LON,T2121033,LON21,B35648,376.0,368957.01
LON,T2121033,LON21,B38589,708.0,424663.93
LON,T2121033,LON22,B02473,603.0,452853.0
LON,T2121033,LON22,B03283,736.0,571773.87
LON,T2121033,LON22,B05609,849.0,900668.62
LON,T2121033,LON22,B08521,199.0,168818.54
LON,T2121033,LON22,B10340,105.0,105630.0
LON,T2121033,LON22,B16316,367.0,257634.0
LON,T2121033,LON22,B27023,450.0,522450.0
LON,T2121033,LON22,B27558,627.0,835439.29
LON,T2121033,LON22,B28917,807.0,674652.0
LON,T2121033,LON22,B31538,507.0,241554.82
LON,T2121033,LON22,B35648,286.0,280642.84
LON,T2121033,LON22,B38589,553.0,331693.72
LON,T2121033,LON22,B44611,136.0,146336.0
LON,T2121033,LON22,B45193,1355.0,1105576.43
LON,T2121033,LON22,B45918,824.0,555376.0
LON,T2121033,LON22,B47982,2049.0,1184322.0
LON,T2121033,LON22,B48886,998.0,731724.46
LON,T2121033,LON23,B04712,911.0,678695.0
LON,T2121033,LON23,B27558,211.0,281144.64
LON,T2121033,LON23,B31214,277.0,321597.0
LON,T2121033,LON23,B44611,730.0,785480.0
LON,T2121033,LON23,B48886,850.0,623212.21
LON,T2121033,LON24,B01774,341.0,225455.3
LON,T2121033,LON24,B03283,472.0,366681.07
LON,T2121033,LON24,B16316,125.0,87750.0
LON,T2121033,LON24,B17901,317.0,267503.58
LON,T2121033,LON24,B18694,185.0,198740.45
LON,T2121033,LON24,B23639,683.0,457262.29
LON,T2121033,LON24,B28659,534.0,282501.94
LON,T2121033,LON24,B28917,107.0,89452.0
LON,T2121033,LON24,B31214,930.0,1079730.0
LON,T2121033,LON24,B44611,285.0,306660.0
LON,T2121033,LON24,B45193,303.0,247224.84
LON,T2121033,LON24,B48886,523.0,383458.81
LON,T2121033,LON25,B04712,778.0,579610.0
LON,T2121033,LON25,B11094,673.0,853069.56
LON,T2121033,LON25,B18694,607.0,652083.55
LON,T2121033,LON25,B23639,446.0,298592.95
LON,T2121033,LON25,B27558,921.0,1227176.38
LON,T2121033,LON25,B28917,498.0,416328.0
LON,T2121033,LON25,B31214,766.0,889326.0
LON,T2121033,LON25,B34105,784.0,302424.44
LON,T2121033,LON25,B44611,383.0,412108.0
LON,T2121033,LON25,B45214,996.0,735516.27
LON,T6326422,LON00,B01774,860.0,568596.94
LON,T6326422,LON00,B03283,426.0,330945.2
LON,T6326422,LON00,B08521,533.0,452162.22
LON,T6326422,LON00,B17901,150.0,126578.98
LON,T6326422,LON00,B27023,545.0,632745.0
LON,T6326422,LON00,B28917,520.0,434720.0
LON,T6326422,LON00,B31214,317.0,368037.0
LON,T6326422,LON00,B34105,1290.0,497611.64
LON,T6326422,LON00,B35479,662.0,767258.0
LON,T6326422,LON00,B48886,115.0,84316.95
LON,T6326422,LON01,B16316,771.0,541242.0
LON,T6326422,LON01,B18694,114.0,122467.09
LON,T6326422,LON01,B38589,767.0,460052.59
LON,T6326422,LON01,B45193,460.0,375324.84
LON,T6326422,LON01,B45214,507.0,374404.37
LON,T6326422,LON01,B48886,104.0,76251.85
LON,T6326422,LON02,B01774,650.0,429753.5
LON,T6326422,LON02,B04712,1382.0,1029590.0
LON,T6326422,LON02,B10340,446.0,448676.0
LON,T6326422,LON02,B18694,839.0,901314.82
LON,T6326422,LON02,B23639,581.0,388974.22
LON,T6326422,LON02,B27023,725.0,841725.0
LON,T6326422,LON02,B27558,613.0,816785.15
LON,T6326422,LON02,B28917,137.0,114532.0
LON,T6326422,LON02,B35648,959.0,941036.64
LON,T6326422,LON02,B45193,225.0,183582.8
LON,T6326422,LON02,B45214,262.0,193479.18
LON,T6326422,LON02,B45918,1632.0,1099968.0
LON,T6326422,LON03,B02473,618.0,464118.0
LON,T6326422,LON03,B11094,750.0,950671.88
LON,T6326422,LON03,B16316,216.0,151632.0
LON,T6326422,LON03,B27558,1011.0,1347095.89
LON,T6326422,LON03,B34105,286.0,110323.2
LON,T6326422,LON03,B35479,939.0,1088301.0
LON,T6326422,LON03,B38589,500.0,299903.91
LON,T6326422,LON03,B45193,367.0,299443.95
LON,T6326422,LON03,B45918,898.0,605252.0
LON,T6326422,LON04,B03283,530.0,411739.33
LON,T6326422,LON04,B11094,849.0,1076160.56
LON,T6326422,LON04,B18694,844.0,906686.18
LON,T6326422,LON04,B45193,1456.0,1187984.71
LON,T6326422,LON04,B45214,208.0,153601.79
LON,T7210244,LON10,B05609,1293.0,1371689.66
LON,T7210244,LON10,B16316,176.0,123552.0
LON,T7210244,LON10,B17901,189.0,159489.52
LON,T7210244,LON10,B18694,1578.0,1695202.36
LON,T7210244,LON10,B25841,193.0,289307.0
LON,T7210244,LON10,B27558,271.0,361090.99
LON,T7210244,LON10,B31214,962.0,1116882.0
LON,T7210244,LON10,B31538,195.0,92905.7
LON,T7210244,LON10,B34105,819.0,315925.53
LON,T7210244,LON10,B44611,693.0,745668.0
LON,T7210244,LON11,B02473,676.0,507676.0
LON,T7210244,LON11,B04712,178.0,132610.0
LON,T7210244,LON11,B18694,788.0,846526.91
LON,T7210244,LON11,B25841,283.0,424217.0
LON,T7210244,LON11,B27023,724.0,840564.0
LON,T7210244,LON11,B28917,288.0,240768.0
LON,T7210244,LON11,B35479,151.0,175009.0
LON,T7210244,LON11,B35648,583.0,572079.63
LON,T7210244,LON11,B45214,449.0,331573.1
LON,T7210244,LON11,B48886,1252.0,917954.93
LON,T7210244,LON12,B01774,51.0,33719.12
LON,T7210244,LON12,B04712,249.0,185505.0
LON,T7210244,LON12,B05609,288.0,305527.16
LON,T7210244,LON12,B10340,1452.0,1460712.0
LON,T7210244,LON12,B11094,1770.0,2243585.62
LON,T7210244,LON12,B17266,901.0,958556.42
LON,T7210244,LON12,B27558,903.0,1203192.47
LON,T7210244,LON12,B28917,438.0,366168.0
LON,T7210244,LON12,B31214,698.0,810378.0
LON,T7210244,LON12,B45214,971.0,717054.51
LON,T7210244,LON12,B45918,320.0,215680.0
LON,T7210244,LON12,B47982,684.0,395352.0
LON,T7210244,LON13,B08521,242.0,205296.92
LON,T7210244,LON13,B23639,878.0,587813.02
LON,T7210244,LON13,B34105,706.0,272336.29
LON,T7210244,LON13,B35648,60.0,58876.12
LON,T7210244,LON13,B38589,136.0,81573.86
LON,T7210244,LON13,B44611,490.0,527240.0
LON,T7210244,LON13,B47982,123.0,71094.0
LON,T7210244,LON13,B48886,2629.0,1927558.72
LON,T7210244,LON14,B01774,797.0,526943.91
LON,T7210244,LON14,B10340,1360.0,1368160.0
LON,T7210244,LON14,B17266,340.0,361719.4
LON,T7210244,LON14,B18694,110.0,118170.0
LON,T7210244,LON14,B31214,316.0,366876.0
LON,T7210244,LON14,B34105,1436.0,553930.47
LON,T7210244,LON14,B35648,631.0,619180.52
LON,T7210244,LON14,B44611,127.0,136652.0
LON,T7210244,LON14,B47982,698.0,403444.0
NY,T1087795,NY20,B08521,655.0,555659.02
NY,T1087795,NY20,B17266,449.0,477682.39
NY,T1087795,NY20,B35479,245.0,993263.0
NY,T1087795,NY20,B48886,179.0,131241.16
NY,T1087795,NY21,B01774,613.0,405290.61
NY,T1087795,NY21,B02473,806.0,605306.0
NY,T1087795,NY21,B17266,335.0,356400.0
NY,T1087795,NY21,B27023,107.0,124227.0
NY,T1087795,NY21,B35648,108.0,105977.01
NY,T1087795,NY21,B44611,434.0,466984.0
NY,T1087795,NY22,B04712,118.0,87910.0
NY,T1087795,NY22,B10340,471.0,473826.0
NY,T1087795,NY22,B31214,304.0,352944.0
NY,T1087795,NY22,B44611,719.0,773644.0
NY,T1087795,NY22,B45193,71.0,57930.57
NY,T1087795,NY23,B01774,927.0,612894.61
NY,T1087795,NY23,B02473,624.0,468624.0
NY,T1087795,NY23,B03283,629.0,488649.13
NY,T1087795,NY23,B04712,589.0,438805.0
NY,T1087795,NY23,B05609,119.0,126242.13
NY,T1087795,NY23,B08521,207.0,175605.22
NY,T1087795,NY23,B10340,617.0,620702.0
NY,T1087795,NY23,B16316,972.0,682344.0
NY,T1087795,NY23,B17266,354.0,376613.73
NY,T1087795,NY23,B18694,335.0,359881.36
NY,T1087795,NY23,B35479,48.0,55632.0
NY,T1087795,NY23,B48886,983.0,720726.6
NY,T2078717,NY00,B04712,320.0,238400.0
NY,T2078717,NY00,B08521,928.0,787254.3
NY,T2078717,NY00,B27023,923.0,1071603.0
NY,T2078717,NY00,B31538,229.0,109104.64
NY,T2078717,NY00,B34105,1051.0,405418.47
NY,T2078717,NY01,B02473,782.0,587282.0
NY,T2078717,NY01,B05609,459.0,486933.92
NY,T2078717,NY01,B27023,618.0,717498.0
NY,T2078717,NY01,B28659,129.0,68244.85
NY,T2078717,NY01,B35479,130.0,150670.0
NY,T2078717,NY01,B44611,538.0,578888.0
NY,T2078717,NY01,B45214,24.0,17723.28
NY,T2078717,NY02,B16316,298.0,209196.0
NY,T2078717,NY02,B17901,1652.0,1394056.51
NY,T2078717,NY02,B31538,777.0,370193.48
NY,T2078717,NY02,B35479,1177.0,1364143.0
NY,T2078717,NY02,B45918,367.0,247358.0
NY,T2078717,NY02,B48886,618.0,453111.94
NY,T2078717,NY03,B05609,323.0,342657.2
NY,T2078717,NY03,B08521,1019.0,864452.73
NY,T2078717,NY03,B16316,208.0,146016.0
NY,T2078717,NY03,B31214,1235.0,1433835.0
NY,T2078717,NY03,B45918,525.0,353850.0
NY,T2078717,NY04,B11094,1021.0,1294181.31
NY,T2078717,NY04,B17266,943.0,1003239.4
NY,T2078717,NY04,B18694,699.0,750916.64
NY,T2078717,NY04,B25841,841.0,1260659.0
NY,T2078717,NY04,B28659,1866.0,987169.7
NY,T2078717,NY04,B28917,547.0,457292.0
NY,T2078717,NY04,B31214,735.0,853335.0
NY,T2078717,NY04,B34105,746.0,287766.11
NY,T2078717,NY04,B38589,804.0,482245.48
NY,T2078717,NY04,B48886,220.0,161301.98
NY,T4439875,NY40,B04712,112.0,83440.0
NY,T4439875,NY40,B17266,741.0,788335.52
NY,T4439875,NY40,B27558,938.0,1249827.84
NY,T4439875,NY40,B28659,931.0,492526.79
NY,T4439875,NY40,B31538,236.0,112439.72
NY,T4439875,NY40,B34105,591.0,227975.56
NY,T4439875,NY40,B45193,618.0,504240.76
NY,T4439875,NY41,B01774,214.0,141488.08
NY,T4439875,NY41,B03283,978.0,759775.6
NY,T4439875,NY41,B04712,826.0,615370.0
NY,T4439875,NY41,B11094,152.0,192669.5
NY,T4439875,NY41,B23639,550.0,368220.0
NY,T4439875,NY41,B28659,482.0,254992.39
NY,T4439875,NY41,B31214,726.0,842886.0
NY,T4439875,NY41,B34105,335.0,129224.73
NY,T4439875,NY41,B35648,815.0,799733.96
NY,T4439875,NY41,B38589,796.0,477447.02
NY,T4439875,NY41,B44611,659.0,709084.0
NY,T4439875,NY41,B48886,1280.0,938484.27
NY,T4439875,NY42,B01774,157.0,103802.0
NY,T4439875,NY42,B05609,147.0,155946.16
NY,T4439875,NY42,B11094,453.0,574205.81
NY,T4439875,NY42,B17901,430.0,362859.75
NY,T4439875,NY42,B18694,822.0,883052.18
NY,T4439875,NY42,B31538,479.0,228214.52
NY,T4439875,NY42,B34105,817.0,315154.04
NY,T4439875,NY42,B44611,816.0,878016.0
NY,T4439875,NY42,B45918,202.0,136148.0
NY,T4439875,NY42,B48886,826.0,605615.63
NY,T4439875,NY43,B01774,311.0,205620.52
NY,T4439875,NY43,B02473,64.0,48064.0
NY,T4439875,NY43,B08521,410.0,347817.09
NY,T4439875,NY43,B23639,617.0,413075.89
NY,T4439875,NY43,B25841,37.0,55463.0
NY,T4439875,NY43,B34105,138.0,53232.87
NY,T4439875,NY43,B45193,171.0,139522.93
NY,T4439875,NY44,B11094,324.0,410690.25
NY,T4439875,NY44,B16316,130.0,91260.0
NY,T4439875,NY44,B18694,256.0,275013.82
NY,T4439875,NY44,B27023,416.0,482976.0
NY,T4439875,NY44,B35648,648.0,635862.09
NY,T4439875,NY44,B45193,251.0,204796.82
NY,T4439875,NY44,B45214,823.0,607760.93
NY,T4848015,NY30,B10340,380.0,382280.0
NY,T4848015,NY30,B16316,381.0,267462.0
NY,T4848015,NY30,B17266,475.0,505343.28
NY,T4848015,NY30,B17901,220.0,185649.17
NY,T4848015,NY30,B27023,1381.0,1603341.0
NY,T4848015,NY30,B31214,839.0,974079.0
NY,T4848015,NY31,B03283,86.0,66810.53
NY,T4848015,NY31,B17266,347.0,369166.57
NY,T4848015,NY31,B23639,662.0,443202.98
NY,T4848015,NY31,B25841,301.0,451199.0
NY,T4848015,NY31,B27023,305.0,354105.0
NY,T4848015,NY31,B35648,106.0,104014.48
NY,T4848015,NY31,B38589,179.0,107365.6
NY,T4848015,NY31,B45193,211.0,172159.87
NY,T4848015,NY31,B48886,63.0,46191.02
NY,T4848015,NY32,B04712,599.0,446255.0
NY,T4848015,NY32,B11094,675.0,855604.69
NY,T4848015,NY32,B16316,666.0,467532.0
NY,T4848015,NY32,B18694,372.0,399629.45
NY,T4848015,NY32,B27558,361.0,481010.5
NY,T4848015,NY32,B34105,256.0,98750.84
NY,T4848015,NY33,B02473,556.0,417556.0
NY,T4848015,NY33,B05609,1159.0,1229534.66
NY,T4848015,NY33,B08521,1076.0,912807.79
NY,T4848015,NY33,B10340,413.0,415478.0
NY,T4848015,NY33,B31214,701.0,813861.0
NY,T4848015,NY33,B45193,240.0,195821.66
NY,T4848015,NY33,B47982,679.0,392462.0
NY,T4848015,NY34,B02473,387.0,290637.0
NY,T4848015,NY34,B05609,143.0,151702.72
NY,T4848015,NY34,B08521,797.0,676122.5
NY,T4848015,NY34,B10340,491.0,493946.0
NY,T4848015,NY34,B25841,114.0,170886.0
NY,T4848015,NY34,B31538,454.0,216303.53
NY,T4848015,NY34,B45193,114.0,93015.29
NY,T4848015,NY34,B45918,978.0,659172.0
NY,T4848015,NY34,B47982,872.0,504016.0
NY,T4848015,NY34,B48886,933.0,684067.05
NY,T4848015,NY35,B02473,825.0,619575.0
NY,T4848015,NY35,B03283,124.0,96331.47
NY,T4848015,NY35,B08521,187.0,158638.53
NY,T4848015,NY35,B10340,501.0,504006.0
NY,T4848015,NY35,B16316,392.0,275184.0
NY,T4848015,NY35,B17901,121.0,102107.04
NY,T4848015,NY35,B23639,567.0,379601.35
NY,T4848015,NY35,B27558,121.0,161225.13
NY,T4848015,NY35,B35479,1892.0,2192828.0
NY,T4848015,NY35,B45193,596.0,486290.45
NY,T7375392,NY10,B02473,388.0,291388.0
NY,T7375392,NY10,B03283,411.0,319292.2
NY,T7375392,NY10,B04712,526.0,391870.0
NY,T7375392,NY10,B17266,138.0,146815.52
NY,T7375392,NY10,B23639,68.0,45525.38
NY,T7375392,NY10,B25841,128.0,191872.0
NY,T7375392,NY10,B27023,165.0,191565.0
NY,T7375392,NY10,B35479,730.0,846070.0
NY,T7375392,NY10,B48886,1772.0,1299214.17
NY,T7375392,NY11,B08521,56.0,47506.73
NY,T7375392,NY11,B11094,538.0,681948.62
NY,T7375392,NY11,B17266,950.0,1010686.57
NY,T7375392,NY11,B28659,176.0,93109.25
NY,T7375392,NY11,B44611,241.0,259316.0
NY,T7375392,NY11,B45214,757.0,559021.9
NY,T7375392,NY11,B45918,227.0,152998.0
NY,T7375392,NY11,B48886,169.0,123909.25
NY,T7375392,NY12,B08521,987.0,837306.03
NY,T7375392,NY12,B10340,204.0,205224.0
NY,T7375392,NY12,B11094,635.0,804902.19
NY,T7375392,NY12,B17266,904.0,961748.06
NY,T7375392,NY12,B27558,922.0,1228508.82
NY,T7375392,NY12,B31538,193.0,91952.82
NY,T7375392,NY12,B44611,607.0,653132.0
NY,T7375392,NY12,B48886,278.0,203827.05
NY,T7375392,NY13,B16316,1184.0,831168.0
NY,T7375392,NY13,B27023,639.0,741879.0
NY,T7375392,NY13,B27558,1512.0,2014647.86
NY,T7375392,NY13,B31538,485.0,231073.15
NY,T7375392,NY13,B35648,764.0,749689.25
NY,T7375392,NY13,B38589,630.0,377878.92
NY,T7375392,NY13,B44611,513.0,551988.0
NY,T7375392,NY13,B45918,461.0,310714.0
NY,T7375392,NY13,B47982,401.0,231778.0
SG,T5983248,SG00,B01774,878.0,580497.81
SG,T5983248,SG00,B03283,362.0,281225.73
SG,T5983248,SG00,B04712,196.0,146020.0
SG,T5983248,SG00,B11094,135.0,171120.94
SG,T5983248,SG00,B17266,212.0,225542.69
SG,T5983248,SG00,B35479,87.0,100833.0
SG,T5983248,SG00,B35648,617.0,605442.76
SG,T5983248,SG00,B45193,1786.0,1457239.49
SG,T5983248,SG00,B45918,53.0,35722.0
SG,T5983248,SG01,B03283,652.0,506517.07
SG,T5983248,SG01,B04712,997.0,742765.0
SG,T5983248,SG01,B10340,507.0,510042.0
SG,T5983248,SG01,B17266,574.0,610667.46
SG,T5983248,SG01,B17901,1124.0,948498.5
SG,T5983248,SG01,B18694,175.0,187997.73
SG,T5983248,SG01,B23639,155.0,103771.09
SG,T5983248,SG01,B25841,899.0,1347601.0
SG,T5983248,SG01,B27023,1010.0,1172610.0
SG,T5983248,SG01,B35479,717.0,831003.0
SG,T5983248,SG01,B44611,964.0,1037264.0
SG,T5983248,SG01,B45193,737.0,601335.67
SG,T5983248,SG01,B45214,806.0,595206.94
SG,T5983248,SG01,B45918,105.0,70770.0
SG,T5983248,SG02,B01774,163.0,107768.96
SG,T5983248,SG02,B02473,801.0,601551.0
SG,T5983248,SG02,B05609,514.0,545281.12
SG,T5983248,SG02,B08521,954.0,809310.99
SG,T5983248,SG02,B16316,669.0,469638.0
SG,T5983248,SG02,B27023,285.0,330885.0
SG,T5983248,SG02,B31538,281.0,133879.5
SG,T5983248,SG02,B34105,936.0,361057.75
SG,T5983248,SG02,B35648,955.0,937111.57
SG,T5983248,SG02,B45214,976.0,720746.87
SG,T5983248,SG02,B48886,337.0,247085.31
SG,T5983248,SG03,B02473,455.0,341705.0
SG,T5983248,SG03,B03283,112.0,87009.07
SG,T5983248,SG03,B05609,705.0,747905.04
SG,T5983248,SG03,B17266,314.0,334058.51
SG,T5983248,SG03,B23639,440.0,294576.0
SG,T5983248,SG03,B27023,457.0,530577.0
SG,T5983248,SG03,B28917,464.0,387904.0
SG,T5983248,SG03,B35479,257.0,297863.0
SG,T5983248,SG03,B35648,2041.0,2002769.33
SG,T5983248,SG03,B45918,745.0,502130.0
SG,T5983248,SG03,B47982,216.0,124848.0
SG,T5983248,SG03,B48886,108.0,79184.61
SG,T5983248,SG04,B04712,726.0,540870.0
